DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
12/12/2014 16:00,11.8,18.2,18.2,5,44.746,27.62,0,0,0.178,283.65,0.154,286.56,0.17,291.74,0.175,292.47,0.18,299.55,0.132,293.26,0.141,297.47,0.122,306.03,0.132,291.32,0.15,289.04,0.199,307.04,0.151,311.51,0.172,310.75,0.15,309.85,0.162,327.88,0.159,320.89,0.157,303.28,-99,-99,-99,-99,-99,-99
12/12/2014 17:00,11.8,18.2,18.2,5,44.745,27.77,0,0,0.149,249.62,0.182,265.26,0.143,265.17,0.133,282.58,0.15,273.81,0.167,278.62,0.161,288.1,0.16,286.29,0.14,264.66,0.176,259.84,0.155,292.42,0.155,290.43,0.111,298.41,0.13,287.88,0.145,293.56,0.155,304.72,0.14,303.01,-99,-99,-99,-99,-99,-99
12/12/2014 18:00,11.8,18.4,18.2,4.9,44.729,27.73,0,0,0.163,243.43,0.161,276.42,0.108,271.06,0.12,252.47,0.16,254.74,0.168,260.43,0.132,267.4,0.107,275.92,0.135,264.46,0.16,270,0.146,287.57,0.149,282.36,0.143,270.4,0.151,284.96,0.151,297.25,0.189,288.82,0.263,299.58,-99,-99,-99,-99,-99,-99
12/12/2014 19:00,11.8,18.5,18.2,4.9,44.714,27.82,0,0,0.124,238.88,0.097,258.69,0.106,262.41,0.104,264.51,0.155,268.89,0.146,271.96,0.109,274.2,0.105,273.81,0.149,281.61,0.146,280.23,0.158,271.81,0.121,264.29,0.078,249.02,0.114,289.38,0.144,275.99,0.177,281.06,0.214,292,-99,-99,-99,-99,-99,-99
12/12/2014 20:00,11.8,18.3,18.2,4.9,44.699,27.78,0,0,0.1,211.16,0.118,280.26,0.076,263.16,0.086,279.35,0.08,279.34,0.076,281.31,0.057,297.01,0.064,284.47,0.061,292.33,0.073,294.12,0.076,276.84,0.089,302.07,0.077,278.97,0.064,253.56,0.054,250.56,0.055,264.81,0.101,299.6,-99,-99,-99,-99,-99,-99
12/12/2014 21:00,11.8,18.3,18.1,4.9,44.675,27.82,0,0,0.077,240.44,0.118,237.79,0.11,243.67,0.096,253.64,0.104,271.65,0.077,250.14,0.096,271.19,0.081,272.83,0.059,267.09,0.074,256.72,0.038,251.57,0.055,254.2,0.11,271.56,0.091,277.59,0.085,270,0.047,279.87,0.122,289.62,-99,-99,-99,-99,-99,-99
12/12/2014 22:00,11.8,18.2,18.1,4.9,44.645,27.71,0,0,0.041,284.04,0.041,270,0.102,290.03,0.1,317.03,0.097,291.8,0.115,287.18,0.103,303.54,0.113,319.67,0.094,329.88,0.112,331.14,0.171,310.02,0.125,317.6,0.155,318.92,0.154,312.63,0.169,325.37,0.173,332.4,0.15,322.06,-99,-99,-99,-99,-99,-99
12/12/2014 23:00,11.8,18.3,18.1,4.9,44.603,27.72,0,0,0.156,274.03,0.107,277.52,0.087,301.87,0.135,324.31,0.164,326.7,0.212,325.78,0.18,334.71,0.194,326.96,0.202,336.61,0.242,338.95,0.182,328.5,0.176,353.8,0.226,337.87,0.242,341.19,0.197,345.33,0.2,341.93,0.201,323.7,-99,-99,-99,-99,-99,-99
12/13/2014 0:00,11.8,18.3,18.1,4.9,44.583,27.72,0,0,0.085,274.04,0.101,280.3,0.122,290.06,0.087,290.1,0.1,335.75,0.13,355.16,0.186,348.51,0.157,347.83,0.156,350.06,0.119,11.12,0.097,350.54,0.165,336.07,0.162,346.39,0.157,342.6,0.173,351.35,0.177,345.26,0.2,335.48,-99,-99,-99,-99,-99,-99
12/13/2014 1:00,11.8,18.3,18.1,4.9,44.576,27.78,0,0,0.05,227.42,0.058,285.95,0.051,303.07,0.102,323.81,0.121,320.01,0.126,310.5,0.074,327.17,0.091,0,0.076,3.76,0.12,345.04,0.115,347.91,0.162,334.07,0.148,337.77,0.168,327.63,0.175,330.95,0.188,315.86,0.173,314.06,-99,-99,-99,-99,-99,-99
