DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
3/16/2016 18:02,11.9,117.3,-5.3,9.2,44.591,26.05,0,0,0.141,17.79,0.109,103.27,0.077,107.49,0.031,80.84,0.103,23.57,0.124,14.93,0.148,23.1,0.193,14.68,0.232,13.98,0.222,9.33,0.232,19.69,0.245,13.47,0.279,4.32,0.234,21.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 19:02,11.9,117.3,-5.2,9,44.561,26.48,0,0,0.084,157.69,0.076,179.25,0.146,152.2,0.13,141.89,0.094,154.25,0.057,170.87,0.088,133.63,0.11,136.85,0.096,130.79,0.103,120.3,0.076,133.94,0.094,122.85,0.086,95.97,0.115,107.65,0.164,101.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 20:02,11.9,117.6,-5.2,9.1,44.555,26.49,0,0,0.213,161.05,0.181,172.05,0.185,170.03,0.175,158.56,0.159,150.7,0.134,152.86,0.142,144.18,0.146,141.1,0.168,129.19,0.143,127.91,0.11,123.11,0.072,97.22,0.068,84.96,0.052,77.83,0.107,135,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 21:02,11.9,117.5,-5.2,9,44.546,26.49,0,0,0.154,168.03,0.172,169.28,0.186,168.21,0.161,164.84,0.203,174.91,0.161,178.93,0.172,180,0.18,171.06,0.142,168.22,0.109,170.45,0.089,154.01,0.053,159.19,0.039,185.86,0.03,136.33,0.113,87.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 22:02,11.9,117.4,-5.2,9,44.546,26.49,0,0,0.136,175.79,0.163,177.54,0.161,172.52,0.161,163.81,0.136,175.79,0.131,163.09,0.141,162.21,0.144,145.76,0.131,139.97,0.104,136.95,0.074,112.09,0.087,91.32,0.05,95.71,0.078,114.93,0.107,128.91,0.075,120.31,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 23:02,11.9,117.4,-5.2,9,44.54,26.5,0,0,0.117,184.89,0.115,201.43,0.099,158.63,0.105,188.75,0.105,166.23,0.11,126.87,0.067,113.88,0.057,86.99,0.066,78.69,0.078,84.14,0.085,84.62,0.045,78.44,0.032,73.81,0.064,78.34,0.054,104.04,0.035,98.13,-99,-99,-99,-99,-99,-99,-99,-99
3/17/2016 0:02,11.9,117.5,-5.2,9,44.533,26.49,0,0,0.073,98.69,0.059,104.74,0.087,90,0.054,70.56,0.053,68.81,0.058,66.54,0.062,90,0.077,96.75,0.066,86.53,0.052,109.13,0.08,101.59,0.102,99,0.095,104.62,0.103,110.36,0.11,111.9,0.114,85.99,0.084,113.2,-99,-99,-99,-99,-99,-99
3/17/2016 1:02,11.9,117.5,-5.2,9,44.532,26.5,0,0,0.088,145.59,0.068,158.36,0.093,131.94,0.059,109.98,0.077,122.24,0.114,130.38,0.107,127.41,0.101,123.69,0.105,114.85,0.065,108.71,0.085,95.38,0.079,87.83,0.067,95.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/17/2016 2:02,11.9,117.3,-5.2,9,44.547,26.51,0,0,0.114,118.81,0.091,105.26,0.095,134.14,0.115,109.86,0.099,101.65,0.103,114.58,0.106,113.41,0.08,122.69,0.104,122.47,0.14,115.83,0.144,117.28,0.112,110.38,0.128,96.74,0.103,119.05,0.11,103.15,0.174,112.29,0.193,125.5,-99,-99,-99,-99,-99,-99
3/17/2016 3:02,11.9,117.3,-5.2,9,44.56,26.5,0,0,0.113,74.12,0.113,105.88,0.134,105.18,0.15,98.46,0.142,90,0.172,95.68,0.15,101.16,0.123,95.11,0.149,95.4,0.135,94.66,0.153,97.87,0.169,103.38,0.126,115.35,0.158,105,0.12,98.6,0.151,90.76,-99,-99,-99,-99,-99,-99,-99,-99
