DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
12/10/2015 18:00,11.8,77.7,-0.3,4.1,40.981,28.17,0,0,0.089,329.7,0.055,281.51,0.015,0,0.033,48.65,0.074,349.9,0.044,69.9,0.04,50.01,0.068,53.97,0.066,41.92,0.101,41.4,0.088,44.54,0.077,40.76,0.1,20.42,-99,-99,-99,-99,-99,-99,-99,-99,0.168,344.48,-99,-99,-99,-99
12/10/2015 19:00,11.8,77.8,-0.3,4.1,40.948,28.14,0,0,0.132,321.48,0.128,319.45,0.123,335.94,0.102,2.25,0.103,45,0.115,45.71,0.115,33.97,0.127,15.02,0.098,16.03,0.077,35.54,0.063,12.93,0.101,16.1,0.094,0.61,-99,-99,-99,-99,-99,-99,-99,-99,0.183,324.13,-99,-99,-99,-99
12/10/2015 20:00,11.8,77.6,-0.3,4,40.933,28.15,0,0,0.069,269.17,0.04,249.78,0.055,2.08,0.135,346.27,0.098,4.67,0.079,1.45,0.152,357.36,0.118,0.49,0.133,12.58,0.141,20.37,0.127,20.29,0.156,23.44,0.153,5.26,-99,-99,-99,-99,-99,-99,-99,-99,0.266,324.94,-99,-99,-99,-99
12/10/2015 21:00,11.8,77.7,-0.3,4,40.924,28.12,0,0,0.142,312.71,0.088,307.65,0.154,11.24,0.142,2.42,0.139,17.53,0.137,28.81,0.114,17.96,0.089,13.57,0.089,12.95,0.13,356.04,0.123,16.52,0.164,14.46,0.178,12,-99,-99,-99,-99,-99,-99,-99,-99,0.226,326.73,-99,-99,-99,-99
12/10/2015 22:00,11.8,77.7,-0.3,4,40.922,28.07,0,0,0.144,343.07,0.109,8.95,0.125,34.2,0.131,38.18,0.153,39.95,0.149,25.88,0.166,35.42,0.14,30.4,0.152,36.42,0.171,39.29,0.182,25.72,0.17,21.74,0.15,14.69,-99,-99,-99,-99,-99,-99,-99,-99,0.254,342.14,-99,-99,-99,-99
12/10/2015 23:00,11.8,77.5,-0.3,4,40.909,28.08,0,0,0.058,350.05,0.067,41.99,0.099,40.48,0.052,70.87,0.092,50.27,0.072,60.95,0.117,48.12,0.099,36.41,0.067,31.55,0.113,36.36,0.157,40.09,0.161,46.26,0.151,38.84,-99,-99,-99,-99,-99,-99,-99,-99,0.145,5.16,-99,-99,-99,-99
12/11/2015 0:00,11.8,77.5,-0.3,4,40.894,28.08,0,0,0.022,305.84,0.075,137.16,0.087,121.87,0.074,131.7,0.096,131.63,0.092,144.25,0.082,120.96,0.056,132.83,0.115,106.7,0.098,110.83,0.119,78.41,0.094,64.8,0.084,67.69,-99,-99,-99,-99,-99,-99,-99,-99,0.104,337.89,-99,-99,-99,-99
12/11/2015 1:00,11.8,77.5,-0.3,4,40.89,28.12,0,0,0.064,226.27,0.117,179.02,0.153,188.29,0.123,166.41,0.163,167.24,0.181,154.14,0.143,154.69,0.163,149.34,0.169,138.37,0.154,137.9,0.152,151.24,0.161,150.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.041,348.69,-99,-99,-99,-99
12/11/2015 2:00,11.8,77.7,-0.3,4,40.87,28.14,0,0,0.11,217.6,0.139,197.13,0.185,186.51,0.165,179.65,0.154,165.33,0.182,160.77,0.167,164.71,0.187,175.7,0.184,171.87,0.193,164.95,0.189,167.44,0.174,165,-99,-99,-99,-99,-99,-99,-99,-99,0.118,150.62,0.119,264.67,-99,-99,-99,-99
12/11/2015 3:00,11.8,77.5,-0.3,4.1,40.86,28.13,0,0,0.09,256.58,0.134,207.52,0.112,202.66,0.164,183.14,0.228,195.26,0.198,164.13,0.186,180,0.153,178.13,0.109,192.13,0.085,186.79,0.079,157.66,0.115,168.98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.056,273.07,-99,-99,-99,-99
