DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m),Speed#21(21.5m),Dir#21(21.5m),Speed#22(22.5m),Dir#22(22.5m),Speed#23(23.5m),Dir#23(23.5m),Speed#24(24.5m),Dir#24(24.5m),Speed#25(25.5m),Dir#25(25.5m),Speed#26(26.5m),Dir#26(26.5m),Speed#27(27.5m),Dir#27(27.5m),Speed#28(28.5m),Dir#28(28.5m),Speed#29(29.5m),Dir#29(29.5m),Speed#30(30.5m),Dir#30(30.5m),Speed#31(31.5m),Dir#31(31.5m),Speed#32(32.5m),Dir#32(32.5m),Speed#33(33.5m),Dir#33(33.5m),Speed#34(34.5m),Dir#34(34.5m),Speed#35(35.5m),Dir#35(35.5m),Speed#36(36.5m),Dir#36(36.5m),Speed#37(37.5m),Dir#37(37.5m),Speed#38(38.5m),Dir#38(38.5m),Speed#39(39.5m),Dir#39(39.5m),Speed#40(40.5m),Dir#40(40.5m)
9/28/2011 15:39,11.9,132.6,-16.2,18.6,44.622,27.92,0,0,0.393,185.99,0.408,196.79,0.308,209.14,0.257,223.58,0.212,236.16,0.202,230.01,0.207,218.92,0.177,222.25,0.179,209.86,0.185,219.73,0.222,206.45,0.258,203.08,0.181,205.57,0.237,198.74,0.22,206.45,0.256,205.67,0.293,212.17,0.261,206.86,0.254,206.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 16:39,11.9,132.6,-16.3,18.6,44.603,27.9,0,0,0.02,272.86,0.079,130.91,0.076,103.67,0.12,114.21,0.123,139.6,0.136,128.73,0.169,114.44,0.161,114.18,0.193,139.62,0.247,136.48,0.253,158.7,0.192,168.87,0.165,192.94,0.166,207.18,0.172,217.2,0.171,221.91,0.118,229.13,0.123,241.98,0.151,210.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 17:39,11.9,132.6,-16.3,18.6,44.579,27.96,0,0,0.024,56.98,0.035,40.43,0,0,0.024,14.62,0.066,112.29,0.11,113.06,0.074,101.77,0.04,311.99,0.023,127.87,0.028,34.82,0.062,328.88,0.15,335.65,0.034,275.04,0.017,86.63,0.027,146.89,0.033,289.54,0.067,249.15,0.113,245.47,0.068,207.32,0.073,256.53,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 18:39,11.9,139.4,-16.3,18.6,44.55,27.59,0,0,0.167,311.61,0.202,308.17,0.151,299.28,0.158,299.16,0.139,304.15,0.105,303.69,0.096,312.03,0.047,352.72,0.028,106.5,0.114,93.51,0.077,49.72,0.051,25.56,0.066,313.78,0.04,45,0.07,34.59,0.059,341.26,0.006,251.57,0.032,88.21,0.052,320.48,0.026,346.5,0.028,73.5,0.073,8.69,0.055,206.1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 19:39,11.9,139.7,-16.3,18.6,44.542,27.31,0,0,0.138,303.8,0.185,316.1,0.125,318.56,0.173,312.65,0.114,287.96,0.192,306.51,0.207,316.57,0.181,329.04,0.124,342.15,0.083,344.62,0.05,16.26,0.076,28.25,0.107,32.35,0.111,35.84,0.116,39.74,0.111,24.49,0.087,6.63,0.147,323.6,0.099,64.98,0.066,8.75,0.173,52.53,0.159,33.69,-99,-99,0.144,338.42,0.172,75.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 20:39,11.9,139.4,-16.2,18.6,44.527,27.17,0,0,0.093,351.35,0.135,307.8,0.141,308.09,0.091,328.93,0.125,353.56,0.11,344.2,0.115,337.46,0.158,326.11,0.122,346.19,0.113,344.61,0.125,14.81,0.125,4.12,0.146,25.16,0.181,30.53,0.206,40.48,0.229,43.23,0.178,42.04,0.112,28.16,0.122,358.12,0.164,15.56,0.121,44.66,0.197,10.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 21:39,11.9,139.5,-16.2,18.6,44.525,27.04,0,0,0.083,329.74,0.088,322.87,0.123,321.27,0.139,352.98,0.128,1.79,0.14,355.07,0.139,3.29,0.155,20.43,0.155,3.69,0.133,4.3,0.141,16.11,0.197,23.7,0.16,12.3,0.179,30.85,0.178,17.32,0.163,35.25,0.144,45.85,0.146,36.63,0.111,15.66,0.063,11.84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 22:39,11.9,139.4,-16.2,18.6,44.531,27.07,0,0,0.067,314.4,0.054,65.82,0.054,36.66,0.08,12.99,0.131,356.51,0.13,4.84,0.129,12.96,0.139,10.75,0.139,28.77,0.12,21,0.096,356.42,0.11,30.07,0.125,14.37,0.116,34.79,0.151,47.14,0.148,32.62,0.135,37.46,0.142,41,0.183,6.27,0.074,13.28,0.159,331.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/28/2011 23:39,11.9,139.6,-16.2,18.6,44.541,27.09,0,0,0.128,322.59,0.123,328.64,0.098,335.27,0.072,0.8,0.119,19.65,0.158,19.92,0.111,16.8,0.071,335.96,0.079,3.62,0.128,25.96,0.178,26.28,0.062,6.44,0.143,10.05,0.124,44.02,0.114,62.99,0.125,62.82,0.07,209.13,0.175,199.06,0.021,259.22,0.095,324.46,0.134,267.86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 0:39,11.9,139.4,-16.2,18.6,44.563,26.64,0,0,0.056,296.57,0.166,294.24,0.157,287.86,0.12,293.57,0.085,308.77,0.108,318.76,0.083,0,0.113,340.92,0.1,5.77,0.067,19.25,0.025,90,0.072,58.08,0.081,116.25,0.104,149.23,0.115,170.46,0.079,169.11,0.1,173.66,0.096,204.69,0.119,226.36,0.051,218.66,0.042,250.71,0.132,222.24,0.16,209.92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 1:39,11.9,139.5,-16.2,18.5,44.552,27.21,0,0,0.076,266.24,0.125,227.6,0.172,197.27,0.17,169.48,0.182,165.66,0.213,154.16,0.215,160.13,0.256,164.39,0.199,178.27,0.173,179.67,0.206,186.4,0.224,190.81,0.187,197.76,0.204,207.82,0.232,230.61,0.233,232.69,0.207,224.02,0.246,226.65,0.226,229.48,0.226,223.03,0.207,227.74,0.223,235.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 2:39,11.9,139.5,-16.2,18.5,44.529,27.27,0,0,0.476,193.25,0.434,198.81,0.401,199.84,0.294,215.15,0.292,222.09,0.289,240.33,0.281,241.7,0.31,236.31,0.301,238.74,0.281,234.56,0.324,229.76,0.294,233.99,0.324,227.5,0.353,227.99,0.331,238.71,0.348,232.47,0.35,227.55,0.329,220.19,0.338,232.82,0.357,240.99,0.368,230.51,-99,-99,-99,-99,0.278,250.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 3:39,11.9,139.5,-16.2,18.5,44.487,27.57,0,0,0.585,194.87,0.438,190.13,0.414,191.55,0.336,211.61,0.342,229.27,0.36,232.91,0.323,230.9,0.329,230.55,0.303,233.85,0.329,230.8,0.34,241.55,0.26,238.2,0.317,239.22,0.295,249.78,0.315,251.85,0.308,251.86,0.294,263.16,0.381,271.05,0.308,256.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 4:39,11.9,139.6,-16.2,18.5,44.463,27.62,0,0,0.499,209.9,0.395,208.45,0.358,229.87,0.348,241.3,0.326,242.65,0.36,243.79,0.305,246.21,0.278,249.54,0.266,244.4,0.247,257.82,0.299,267.32,0.255,272.02,0.272,276.55,0.288,276.19,0.218,279.25,0.258,283.44,0.226,278.67,0.184,279.36,0.169,282.97,0.204,292.53,0.134,286.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 5:39,11.9,139.5,-16.2,18.5,44.444,27.69,0,0,0.362,206.42,0.296,221.44,0.254,260.24,0.235,277.58,0.16,288.21,0.148,305.4,0.216,297.63,0.26,310.31,0.235,307.75,0.258,304.43,0.252,310.82,0.319,306.98,0.222,314.64,0.317,303.04,0.358,300.94,0.316,298.35,0.312,302.98,0.303,301.38,0.436,292.92,0.364,292.77,0.374,285.82,0.359,285.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 6:39,11.9,139.7,-16.2,18.5,44.422,27.9,0,0,0.298,212.52,0.207,252.88,0.242,257.34,0.224,267.95,0.221,279.12,0.183,278.79,0.239,277.45,0.267,291.96,0.283,299.47,0.301,295.63,0.349,293.11,0.34,310.11,0.296,306.48,0.274,298.81,0.326,295.46,0.35,299.42,0.368,291.54,0.34,292.11,0.309,296.57,0.304,296.57,0.288,300.04,0.283,298.29,0.362,289.19,0.302,304.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 7:39,11.9,139.6,-16.1,18.5,44.42,28.05,0,0,0.181,222.32,0.152,212.12,0.116,237,0.08,237.31,0.169,275.44,0.111,290.07,0.079,300.47,0.235,293.07,0.227,289.79,0.228,298.59,0.244,294.68,0.221,300.52,0.235,320.35,0.22,327.61,0.193,312.27,0.209,320.44,0.222,316.82,0.25,315.65,0.274,299.46,0.275,304.33,0.193,301.22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 8:39,11.9,139.5,-16.1,18.5,44.458,27.46,0,0,0.028,68.96,0.019,237.99,0.025,223.36,0.054,153.43,0.048,60.26,0.036,57.65,0.042,358.64,0.07,65.62,0.061,17.24,0.075,82.3,0.081,24.68,0.118,319.82,0.173,322.73,0.201,303.45,0.205,317.58,0.201,327.57,0.198,351.01,0.177,359.68,0.094,359.39,0.186,313.91,0.192,313.1,0.235,329.08,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 9:39,11.9,139.6,-16.1,18.5,44.493,27.23,0,0,0.088,92.6,0.021,292.83,0.004,153.43,0.044,61.7,0.082,56.89,0.117,51.26,0.108,63.67,0.072,97.22,0.072,59.17,0.145,43.04,0.143,37.59,0.102,14.72,0.099,15.15,0.114,332.99,0.099,8.7,0.1,21.7,0.188,37.42,0.19,13.38,0.116,0.49,0.082,57.48,0.205,9.83,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 10:39,11.9,139.5,-16.1,18.5,44.542,27.24,0,0,0.034,278.37,0.046,298.81,0.031,230.19,0.032,331.82,0.036,352.09,0.077,311.33,0.052,343.3,0.054,3.18,0.026,51.34,0.06,56.58,0.101,16.65,0.137,13.53,0.178,40.67,0.09,30.85,0.082,49.93,0.134,9.46,0.171,0,0.124,318.6,0.211,307.68,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 11:39,11.9,139.5,-16.1,18.5,44.585,27.28,0,0,0.06,336.43,0.067,249.15,0.019,90,0.092,143.38,0.072,73.07,0.121,35.92,0.07,319.04,0.078,210.84,0.124,186.49,0.115,209.68,0.087,284.04,0.052,302.47,0.146,253.68,0.154,266.28,0.141,255.17,0.067,270,0.087,299.5,0.055,352.75,0.162,309.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 12:39,11.9,139.5,-16.1,18.5,44.616,27.51,0,0,0.332,193.95,0.207,206.07,0.139,251.57,0.141,293.84,0.088,308.05,0.082,2.1,0.142,285.5,0.144,289.95,0.119,278.2,0.095,279.66,0.118,282.26,0.109,289.76,0.122,274.22,0.136,269.16,0.09,250.56,0.128,292.96,0.092,258.08,0.167,273.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 13:39,11.9,139.5,-16.1,18.5,44.657,27.76,0,0,0.443,195.04,0.306,215.15,0.246,234.76,0.178,242.86,0.21,279.6,0.157,279.88,0.139,281.63,0.157,288.2,0.133,276.91,0.144,293.72,0.233,279.14,0.225,276.37,0.184,277.82,0.199,284.52,0.204,291.28,0.157,290.51,0.172,283.07,0.183,276.58,0.183,283.28,0.156,272.94,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 14:39,11.9,139.8,-16.1,18.5,44.672,27.88,0,0,0.399,201.3,0.369,200.79,0.343,206.71,0.264,224.23,0.25,235.93,0.282,241.44,0.257,243.43,0.207,226.57,0.216,234.99,0.201,248.15,0.2,253.11,0.163,248,0.245,262.73,0.171,263.96,0.188,272.44,0.184,270,0.178,266.14,0.224,264.11,0.18,263.94,0.154,260.29,0.205,265.79,0.257,288.86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 15:39,11.9,139.9,-16.1,18.4,44.68,27.87,0,0,0.474,192.69,0.358,211.65,0.295,231.61,0.206,231.3,0.158,230.15,0.191,234.39,0.21,224.04,0.22,234.07,0.185,227.85,0.221,231.06,0.261,242.16,0.283,226.15,0.282,229.88,0.308,230.27,0.342,212.57,0.296,228.29,0.295,225.14,0.334,218.69,0.381,230,0.288,216.67,0.174,211.59,0.285,230.27,0.375,232.7,0.347,240.71,0.332,239.81,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/29/2011 16:39,11.9,139.9,-16.1,18.5,44.668,27.88,0,0,0.46,207.85,0.429,214.65,0.346,219.95,0.258,236.37,0.235,234.69,0.258,241.74,0.267,248.04,0.285,243.79,0.245,254.15,0.274,247.65,0.304,250.97,0.333,251.24,0.326,242.65,0.341,253.11,0.293,256.77,0.268,253.32,0.301,244.37,0.305,252.22,0.273,251.43,0.275,249.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
