DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(3.0m),Dir#1(3.0m),Speed#2(5.0m),Dir#2(5.0m),Speed#3(7.0m),Dir#3(7.0m),Speed#4(8.9m),Dir#4(8.9m),Speed#5(10.9m),Dir#5(10.9m),Speed#6(12.9m),Dir#6(12.9m),Speed#7(14.9m),Dir#7(14.9m),Speed#8(16.9m),Dir#8(16.9m),Speed#9(18.9m),Dir#9(18.9m),Speed#10(20.9m),Dir#10(20.9m),Speed#11(22.9m),Dir#11(22.9m),Speed#12(24.9m),Dir#12(24.9m),Speed#13(26.9m),Dir#13(26.9m),Speed#14(28.9m),Dir#14(28.9m),Speed#15(30.9m),Dir#15(30.9m),Speed#16(33.0m),Dir#16(33.0m),Speed#17(35.0m),Dir#17(35.0m),Speed#18(37.0m),Dir#18(37.0m),Speed#19(39.0m),Dir#19(39.0m),Speed#20(41.0m),Dir#20(41.0m)
4/18/2018 20:00,11.9,298.6,4,1.4,45.387,27.24,0,0,0.153,121.09,0.084,18,0.086,307,0.113,293.4,0.113,277.13,0.148,273.48,0.183,278.48,0.177,287.1,0.136,275.5,0.12,277.66,0.153,271.87,0.201,287.71,0.14,298.22,0.173,314.3,0.21,318.09,0.214,319.75,0.259,321.58,0.306,318.44,0.285,307.43,-99,-99
4/18/2018 21:00,11.9,298.5,3.9,1.3,45.398,26.57,0,0,0.246,196.74,0.113,341.4,0.058,327.68,0.129,335.22,0.093,326.82,0.066,326.07,0.102,340.5,0.09,322.24,0.114,337.26,0.151,332.75,0.12,333.86,0.096,317.53,0.146,326.2,0.167,317.43,0.22,331.81,0.206,335.92,0.264,350.86,0.252,344.59,0.356,306.1,-99,-99
4/18/2018 22:00,11.9,298.5,3.8,1.2,45.425,26.4,0,0,0.156,225,0.069,33.69,0.112,35.54,0.06,355.24,0.097,351.7,0.059,353.23,0.114,338.39,0.135,28.27,0.1,30.67,0.073,19.18,0.113,14.9,0.165,9.06,0.175,355.07,0.175,343.74,0.177,353.84,0.209,358.9,0.232,0.74,0.279,351.35,0.316,310.25,-99,-99
4/18/2018 23:00,11.9,298.6,4,1.2,45.457,26.1,0,0,0.049,273.5,0.025,338.63,0.037,334.13,0.083,256.13,0.112,288.76,0.155,9.64,0.11,20.25,0.131,5.71,0.2,25.16,0.179,36.81,0.178,17.01,0.129,26.17,0.17,6.75,0.209,5.49,0.197,11.99,0.16,20.81,0.216,16.16,0.198,3.18,0.229,332.43,-99,-99
4/19/2018 0:00,11.9,298.6,3.9,1.1,45.506,26.08,0,0,0.105,45,0.039,88.53,0.055,79.51,0.143,87.2,0.143,87.2,0.108,74.42,0.079,102.45,0.086,63.73,0.041,87.21,0.042,47.91,0.029,22.17,0.059,32.62,0.07,26.2,0.102,25.05,0.161,34.09,0.195,37.93,0.236,28.84,0.239,23.45,0.136,23.36,-99,-99
4/19/2018 1:00,11.9,298.4,3.9,1.2,45.566,26.44,0,0,0.034,197.35,0.081,95.64,0.104,106.7,0.056,34.82,0.028,145.18,0.054,93.18,0.053,107.42,0.086,153.73,0.062,166.87,0.018,123.69,0.01,78.69,0.065,82,0.048,88.81,0.076,81.66,0.121,84.29,0.13,61.07,0.149,55.67,0.162,34.18,0.201,359.14,-99,-99
4/19/2018 2:00,11.9,298.3,3.9,1,45.609,26.4,0,0,0.139,185.38,0.062,249.23,0.12,126.87,0.202,178.58,0.137,167.38,0.112,187.7,0.082,179.3,0.066,189.61,0.056,156.67,0.045,150.57,0.045,126.87,0.065,87.36,0.045,90,0.045,24.86,0.038,10.71,0.031,7.35,0.056,6.12,0.062,347.97,0.11,325.01,0.291,317.09
4/19/2018 3:00,11.9,298.6,3.8,1.3,45.634,26.42,0,0,0.197,189.37,0.173,199.27,0.008,194.04,0.028,338.96,0.054,186.34,0.046,277.43,0.165,188.72,0.14,202.18,0.117,198.9,0.093,217.12,0.047,206.57,0.056,233.75,0.042,267.27,0.037,244.13,0.051,192.41,0.069,197.65,0.069,174.21,0.056,156.67,0.059,197.82,0.183,285.86
4/19/2018 4:00,11.9,298.4,3.8,1.3,45.639,26.45,0,0,0.14,215.73,0.131,265.2,0.178,213.51,0.107,226.9,0.077,269.26,0.106,258.58,0.14,208.02,0.11,211.95,0.112,193.42,0.076,213.69,0.05,206.05,0.122,211.61,0.082,230.46,0.127,240.2,0.115,254.88,0.075,261.54,0.059,239.53,0.053,249.19,0.107,233.34,0.173,261.35
4/19/2018 5:00,11.9,298.4,3.8,1.1,45.639,26.49,0,0,0.159,205.28,0.176,221.31,0.135,228.01,0.06,245.16,0.181,219.85,0.208,211.01,0.129,268.22,0.174,239.15,0.216,244.26,0.231,226.76,0.193,243.17,0.203,227.99,0.178,230.48,0.167,238.51,0.161,232.56,0.158,246.52,0.147,259,0.176,247.23,0.147,263.75,0.318,304.49
