DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m),Speed#21(21.5m),Dir#21(21.5m),Speed#22(22.5m),Dir#22(22.5m),Speed#23(23.5m),Dir#23(23.5m),Speed#24(24.5m),Dir#24(24.5m),Speed#25(25.5m),Dir#25(25.5m),Speed#26(26.5m),Dir#26(26.5m),Speed#27(27.5m),Dir#27(27.5m),Speed#28(28.5m),Dir#28(28.5m),Speed#29(29.5m),Dir#29(29.5m),Speed#30(30.5m),Dir#30(30.5m),Speed#31(31.5m),Dir#31(31.5m),Speed#32(32.5m),Dir#32(32.5m),Speed#33(33.5m),Dir#33(33.5m),Speed#34(34.5m),Dir#34(34.5m),Speed#35(35.5m),Dir#35(35.5m),Speed#36(36.5m),Dir#36(36.5m),Speed#37(37.5m),Dir#37(37.5m),Speed#38(38.5m),Dir#38(38.5m),Speed#39(39.5m),Dir#39(39.5m),Speed#40(40.5m),Dir#40(40.5m)
1/7/2010 18:00,11.8,157.9,-14.9,7.8,44.63,27.33,0,0,0.083,217.15,0.098,235.01,0.032,0,0.041,52.85,0.031,95.53,0.043,357.34,0.019,64.8,0.017,349.99,0.046,229.4,0.055,239.22,0.042,270,0.028,280.12,0.065,258.52,0.044,302.97,0.04,198.89,0.054,204.18,0.091,199.23,0.085,322.18,0.094,265.74,-99,-99,0.167,225,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/7/2010 19:00,11.8,158.1,-14.9,7.8,44.603,27.37,0,0,0.055,145.44,0.055,115.64,0.091,81.78,0.071,81.07,0.04,122.91,0.08,317.53,0.031,337.52,0.044,328.82,0.095,329.66,0.071,321.84,0.094,343.3,0.095,323.13,0.074,315.55,0.045,324.9,0.045,325.95,0.086,284.85,0.053,278.75,0.034,275.04,0.088,343.43,0.096,1.19,0.056,352.87,0.089,318.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/7/2010 20:00,11.8,158,-14.9,7.8,44.599,27.32,0,0,0.06,205.71,0.046,187.43,0.028,94.09,0.064,46.27,0.087,91.97,0.092,89.38,0.065,85.6,0.058,105.95,0.076,32.64,0.098,32.88,0.074,23.1,0.117,340.02,0.085,5.38,0.116,356.55,0.105,342.78,0.083,21.93,0.144,45.28,0.034,18.97,0.043,20.56,0.077,79.56,0.098,343.97,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/7/2010 21:00,11.8,158.1,-14.9,7.8,44.597,27.3,0,0,0.127,184.95,0.044,136.85,0.011,180,0.057,47.86,0.094,72.72,0.085,61.01,0.096,79.16,0.078,58.15,0.079,23.96,0.051,339.44,0.079,323.28,0.093,355.08,0.137,354.12,0.135,3.81,0.098,358.83,0.126,345.74,0.148,340.22,0.107,335.6,0.087,334.03,0.144,353.22,0.191,344.8,0.1,40.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/7/2010 22:00,11.8,158.1,-14.8,7.8,44.61,27.3,0,0,0.038,105.12,0.034,270,0.03,66.8,0.021,60.95,0.015,74.05,0.056,87.95,0.098,60.83,0.084,92.05,0.064,107.3,0.086,73.87,0.098,74.69,0.094,31.49,0.077,47.63,0.145,26.21,0.206,19.84,0.182,17.94,0.113,11.71,0.103,8.37,0.154,9.71,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/7/2010 23:00,11.8,158.1,-14.9,7.8,44.632,27.13,0,0,0.055,157.62,0.006,149.04,0.033,47.49,0.066,105.71,0.087,103.24,0.082,47.96,0.1,51.07,0.106,60.05,0.087,73.24,0.122,89.06,0.15,52.06,0.17,59.67,0.131,49.64,0.106,30.69,0.138,28.97,0.106,18.09,0.158,32.89,0.138,9.19,0.166,22.25,0.186,358.77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2010 0:00,11.8,158.1,-14.9,7.8,44.661,27.17,0,0,0.059,347.37,0.052,235.1,0.024,65.56,0.024,299.74,0.037,15.52,0.064,85.53,0.055,98.43,0.046,21.57,0.07,45.58,0.094,355.74,0.099,341.75,0.11,12.64,0.129,33.94,0.107,63.91,0.104,57.53,0.083,79.63,0.073,43.33,0.11,25.4,0.103,10.11,0.102,51.34,0.101,81.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2010 1:00,11.8,158.1,-14.8,7.8,44.692,27.21,0,0,0.082,149.39,0.067,126.53,0.089,118,0.055,139.4,0.048,77.99,0.076,96.01,0.099,98.7,0.119,98.67,0.124,103.03,0.122,103.81,0.119,82.76,0.147,106.59,0.076,101.31,0.08,90,0.103,98.91,0.095,71.57,0.094,97.96,0.047,62.35,0.146,39.15,0.098,43.34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2010 2:00,11.8,158.1,-14.8,7.8,44.722,27.24,0,0,0.06,200.56,0.024,145.01,0.039,103.32,0.045,136.79,0.037,113.81,0.082,155.61,0.099,165.96,0.104,162.61,0.064,136.27,0.099,115.79,0.116,96.45,0.077,81.76,0.107,125.48,0.122,129.69,0.141,109.84,0.13,97.51,0.13,113.6,0.114,87.49,0.117,96.88,0.081,115.62,0.077,7.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/8/2010 3:00,11.8,158.2,-14.8,7.8,44.737,27.16,0,0,0.079,180,0.16,147.99,0.216,160.56,0.198,162.02,0.123,163.03,0.108,183.18,0.095,185.41,0.086,194.85,0.057,230.71,0.064,247.86,0.117,206.35,0.238,182.65,0.108,185.29,0.111,197.29,0.127,198.29,0.105,183.81,0.024,184.76,0.146,186.3,0.176,172.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
