DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
9/21/2016 15:00,11.9,140.9,-7,10.5,44.944,28.71,0,0,0.157,170.84,0.09,217.76,0.042,180,0.025,241.39,0.092,300.75,0.08,300.1,0.111,284.04,0.116,280.92,0.169,286.5,0.177,284.04,0.164,274.18,0.151,278.78,0.179,278.67,0.181,257.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 16:00,11.9,140.9,-7,10.5,44.979,28.68,0,0,0.33,206.64,0.291,216.04,0.254,226.12,0.209,263.69,0.24,270.95,0.221,274.94,0.209,279.37,0.197,270.58,0.212,262.67,0.242,261.43,0.228,261.69,0.242,267.63,0.245,263.69,0.228,260.17,0.261,258.04,0.23,263.77,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 17:00,11.9,141,-7,10.5,45.006,28.67,0,0,0.308,196.79,0.289,227.1,0.296,234.21,0.244,253.8,0.215,261.15,0.211,269.46,0.206,264.15,0.257,251.42,0.286,246.93,0.284,247.41,0.283,249.71,0.248,248.71,0.296,249.6,0.269,252.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 18:00,11.9,141.1,-7,10.4,45.017,28.67,0,0,0.33,208.19,0.281,229.33,0.214,250.29,0.226,264.16,0.224,269.49,0.214,273.74,0.194,281.02,0.202,277.97,0.27,274.89,0.268,268.5,0.255,259.61,0.269,267.66,0.252,271.14,0.243,263.14,0.238,268.8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 19:00,11.9,141,-6.9,10.4,45.014,28.66,0,0,0.291,203.48,0.219,229.63,0.169,266.28,0.183,265.29,0.103,265.01,0.126,283.27,0.192,275.98,0.177,274.55,0.183,282.97,0.191,275.71,0.193,272.97,0.207,260.54,0.216,269.2,0.233,267.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 20:00,11.9,141.1,-6.9,10.4,45.004,28.73,0,0,0.249,216.5,0.201,247.77,0.206,264.7,0.236,277.79,0.201,288.52,0.229,302.51,0.251,302.3,0.257,299.36,0.236,299.38,0.211,301.8,0.153,299.42,0.185,289.22,0.187,293.96,0.174,304.24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 21:00,11.9,140.9,-6.9,10.4,44.974,28.8,0,0,0.054,240.12,0.037,310.6,0.054,284.04,0.077,294.57,0.108,293.96,0.173,296.86,0.163,313.76,0.172,319.25,0.196,315.21,0.203,318.79,0.217,321.55,0.251,322.13,0.266,314.39,0.223,315.91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 22:00,11.9,141,-6.9,10.4,44.935,28.73,0,0,0.128,176.42,0.019,86.99,0.06,51.04,0.071,38.16,0.043,341.15,0.125,324.78,0.173,317.82,0.171,316.89,0.163,335.79,0.212,349.38,0.216,332.37,0.178,322.55,0.206,324.3,0.195,320.42,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2016 23:00,11.9,140.9,-6.9,10.4,44.925,28.42,0,0,0.055,153.9,0.102,56.62,0.113,40.71,0.107,21.31,0.082,11.31,0.082,355.82,0.143,358,0.169,346.62,0.139,339.73,0.158,331.33,0.178,328.1,0.19,313.51,0.189,318.87,0.16,338.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 0:00,11.9,141,-6.9,10.4,44.9,28.26,0,0,0.061,182.82,0.053,28.01,0.056,12.31,0.083,2.76,0.08,4.29,0.103,14.57,0.117,0.98,0.102,332.43,0.119,331.27,0.165,332.19,0.181,323.32,0.163,316.24,0.188,324.96,0.205,319.55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 1:00,11.9,140.9,-6.9,10.4,44.886,28.19,0,0,0.059,19.98,0.046,81.16,0.032,1.79,0.044,31.18,0.068,32.99,0.093,355.08,0.129,339.18,0.184,329.68,0.206,330.95,0.224,328.51,0.226,330.04,0.239,329.57,0.232,329.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 2:00,11.9,140.9,-6.9,10.4,44.869,28.47,0,0,0.044,121.87,0.028,158.96,0.061,148.39,0.049,126.63,0.009,333.43,0.095,326.65,0.173,322.53,0.173,321.81,0.174,321.29,0.165,315.49,0.175,313.61,0.171,317.14,0.211,317.31,0.21,321.77,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 3:00,11.9,140.9,-6.9,10.4,44.86,28.64,0,0,0.178,236.49,0.138,287.78,0.169,302.19,0.176,304.59,0.207,313.63,0.198,316.64,0.218,324.13,0.245,323.78,0.278,318.21,0.251,315.48,0.161,334.23,0.197,316.03,0.178,313.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 4:00,11.9,140.9,-6.9,10.4,44.854,28.66,0,0,0.292,214.94,0.175,249.29,0.166,274.5,0.151,286.15,0.178,294.26,0.187,300.54,0.179,300.14,0.179,293.7,0.153,293.05,0.165,298.58,0.138,275.42,0.146,287.94,0.16,303.79,0.144,316.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 5:00,11.9,141,-6.9,10.4,44.861,28.64,0,0,0.261,193.29,0.17,219.03,0.167,250.37,0.237,270.48,0.188,275.19,0.144,280.38,0.154,275.6,0.179,274.82,0.169,275.1,0.155,278.55,0.155,281.53,0.18,273.18,0.141,272.03,0.103,262.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 6:00,11.9,141,-6.9,10.4,44.858,28.62,0,0,0.318,187.95,0.212,216.38,0.155,273.32,0.146,271.96,0.138,277.07,0.147,274.67,0.137,287.38,0.126,281.94,0.101,275.65,0.102,270,0.128,242.03,0.147,252.18,0.147,270.39,0.138,271.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 7:00,11.9,141,-6.9,10.3,44.851,28.65,0,0,0.153,190.94,0.043,336.45,0.021,202.83,0.032,118.18,0.037,304.11,0.099,320.71,0.093,304.54,0.074,301.76,0.071,303.47,0.064,281.66,0.046,301.61,0.022,349.7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2016 8:00,11.9,141.1,-6.9,10.3,44.831,28.66,0,0,0.083,177.93,0.019,74.48,0.016,307.57,0.039,292.62,0.103,300.3,0.061,291.1,0.034,259.7,0.041,240.95,0.041,232,0.03,145.78,0.051,79.8,0.043,108.85,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
