DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
12/12/2017 19:00,11.9,94.2,-1,19.9,45.063,27.09,0,0,0.175,177.38,0.025,196.26,0.074,194.78,0.056,219.94,0.021,79.22,0.026,144.46,0.047,153.43,0.061,104.26,0.101,93.4,0.079,110.05,0.042,133.09,0.039,152.78,0.03,111.45,0.043,208.93,0.023,162.35,0.056,206.57,-99,-99,-99,-99,-99,-99,-99,-99
12/12/2017 20:00,11.9,94.3,-1.1,19.5,45.061,27.09,0,0,0.176,196.48,0.171,196.31,0.175,195.95,0.129,193.5,0.114,190.62,0.092,189.36,0.121,195.3,0.103,196.86,0.094,201.12,0.1,200.42,0.077,186.75,0.049,191.77,0.052,211.53,0.066,206.95,0.123,194.6,0.114,198.43,-99,-99,-99,-99,-99,-99,-99,-99
12/12/2017 21:00,11.9,94.2,-1.1,19.5,45.066,27.18,0,0,0.219,205.16,0.239,218.02,0.145,202.32,0.197,224.18,0.184,239.25,0.176,251.46,0.176,258.88,0.196,268.54,0.2,285.63,0.216,287.76,0.166,272.41,0.172,268,0.122,262.47,0.099,261.3,0.186,259.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/12/2017 22:00,11.9,94.2,-1.1,19.4,45.056,27.27,0,0,0.243,229.68,0.216,224.06,0.256,235.01,0.225,233.84,0.2,243.95,0.209,240.73,0.17,257.43,0.164,274.18,0.186,268.15,0.187,270.31,0.212,275.95,0.223,277.48,0.188,280.11,0.166,265.87,0.228,259.63,0.176,260.86,-99,-99,-99,-99,-99,-99,-99,-99
12/12/2017 23:00,11.9,94.2,-1.1,19.4,45.047,27.31,0,0,0.131,228.4,0.149,250.35,0.188,242.07,0.187,239.04,0.169,239.79,0.161,263.94,0.173,281.7,0.178,287.62,0.189,280.66,0.159,276.5,0.152,281.75,0.177,285.06,0.134,266.16,0.152,251.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/13/2017 0:00,11.9,94.2,-1.1,19.4,45.031,27.31,0,0,0.187,237.25,0.189,260.54,0.229,268,0.21,273.54,0.194,272.07,0.184,268.75,0.177,270.65,0.169,275.78,0.169,294.89,0.158,285.8,0.176,304.59,0.196,304.82,0.17,311.66,0.168,323.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/13/2017 1:00,11.9,94.1,-1.1,19.4,45.003,27.28,0,0,0.111,280.4,0.133,296.37,0.14,288.69,0.167,285.95,0.155,292.42,0.15,288.31,0.166,291.93,0.191,295.09,0.222,296.22,0.209,300.49,0.229,293.43,0.216,300.01,0.179,300.58,0.179,300.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/13/2017 2:00,11.9,94.1,-1.1,19.3,44.969,27.27,0,0,0.083,295.02,0.133,318.04,0.19,320.77,0.181,320.84,0.214,313.86,0.193,326.64,0.151,317.42,0.148,324.6,0.127,316.27,0.093,328.19,0.086,318.75,0.104,322.03,0.149,321.82,0.167,319.84,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/13/2017 3:00,11.9,94.1,-1.1,19.3,44.94,27.23,0,0,0.125,190.14,0.015,281.31,0.044,288.43,0.056,314.27,0.085,303.5,0.115,326.31,0.119,308.51,0.098,293.43,0.087,327.23,0.12,330.67,0.137,343.02,0.098,336.04,0.124,348.87,0.148,335.68,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/13/2017 4:00,11.9,94.2,-1.1,19.3,44.931,27.19,0,0,0.032,79.05,0.049,75.68,0.048,73.07,0.032,334.23,0.073,345.02,0.076,328.39,0.108,330.58,0.131,334.22,0.171,356.65,0.138,349.18,0.085,331.93,0.111,356.91,0.091,349.92,0.142,9.33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/13/2017 5:00,11.9,94.2,-1.1,19.3,44.943,27.19,0,0,0.103,92.78,0.108,77.76,0.127,90,0.125,101.58,0.113,101.21,0.077,117.9,0.086,45.94,0.077,20.56,0.089,15.59,0.111,9.89,0.132,28.89,0.147,32.5,0.165,31.86,0.117,18.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
