DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m)
8/4/2006 18:00,13.7,274.9,1.3,4.8,19.049,28.25,0,0,0.042,148.57,0.162,183.88,0.07,213.92,0.065,202.62,0.027,180,0.083,251.13,0.131,311.6,0.087,326.67,0.157,285.9,0.136,304.51,0.17,298.07,0.164,291.09,0.177,299.02,0.169,282.31,0.187,280.17,0.125,222.74,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:05,13.7,275,1.3,4.7,19.046,28.26,0,0,0.102,221.82,0.054,298.95,0.074,204.83,0.067,286.53,0.054,231.01,0.087,256.76,0.088,256.12,0.105,278.21,0.094,323.62,0.131,261.19,0.147,286.21,0.164,298.75,0.172,299.25,0.081,320.01,0.088,302.42,0.159,254.65,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:10,13.7,274.9,1.3,4.7,19.046,28.26,0,0,0.123,198.43,0.088,180.65,0.106,221.54,0.129,227.19,0.039,133.96,0.029,313.6,0.08,11.59,0.053,350.18,0.086,256.61,0.13,282,0.106,310.78,0.137,293.58,0.151,325.78,0.17,312.14,0.155,295.24,0.153,227.12,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:15,13.7,274.9,1.3,4.6,19.051,28.27,0,0,0.113,177.97,0.123,164.95,0.057,268.99,0.151,244.96,0.043,298.93,0.108,273.18,0.059,271.94,0.173,283.39,0.131,295.39,0.108,253.25,0.117,255.13,0.119,297.42,0.137,317.36,0.083,278.33,0.093,296.02,0.129,230.02,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:20,13.7,274.9,1.3,4.6,19.04,28.27,0,0,0.034,185.04,0.096,215.68,0.093,210.96,0.147,249.72,0.037,251.08,0.043,197.59,0.063,280.95,0.053,345.7,0.088,278.5,0.13,285.22,0.152,277.17,0.161,286.19,0.131,286.36,0.147,290.28,0.122,297.82,0.101,238.36,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:25,13.7,274.8,1.3,4.6,19.037,28.26,0,0,0.128,176.87,0.082,230.46,0.084,209.91,0.055,202.38,0.096,209.23,0.081,231.01,0.083,328.8,0.088,329.37,0.016,18.43,0.13,261.12,0.165,276.61,0.114,282.2,0.098,288.99,0.061,287.24,0.084,284.53,0.161,254.15,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:30,13.7,274.8,1.3,4.6,19.029,28.26,0,0,0.054,146.31,0.112,211.14,0.069,194.24,0.131,264.73,0.102,268.88,0.083,249.61,0.097,253.81,0.081,195.07,0.066,302.01,0.123,272.79,0.118,283.68,0.161,275,0.139,286.34,0.1,337.03,0.1,317.03,0.145,258.46,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:35,13.6,274.8,1.3,4.6,19.03,28.26,0,0,0.171,166.86,0.123,127.71,0.069,189.19,0.078,206.57,0.061,210.8,0.106,247.3,0.077,272.23,0.076,323.58,0.098,307.93,0.161,275.71,0.105,276.04,0.139,282.84,0.127,285.57,0.132,284.04,0.151,287.35,0.149,256.8,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:40,13.6,274.9,1.3,4.6,19.026,28.26,0,0,0.079,174.94,0.098,152.65,0.067,215.34,0.016,104.93,0.092,130.13,0.082,197.1,0.092,271.87,0.068,254.74,0.046,327.34,0.069,309.7,0.135,314.1,0.078,318.12,0.107,302.8,0.131,278.32,0.145,299.74,0.067,276.81,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:45,13.6,274.9,1.3,4.6,19.018,28.26,0,0,0.091,130.53,0.029,308.05,0.017,190.01,0.086,263.29,0.074,265.36,0.132,225.62,0.064,273.58,0.036,155.56,0.131,303.21,0.12,307.54,0.107,312.35,0.13,280.19,0.146,280.23,0.103,299.54,0.09,326.84,0.081,223.51,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:50,13.6,275,1.3,4.6,19.015,28.25,0,0,0.141,206.93,0.112,199.9,0.05,145.67,0.046,224.12,0.147,243.26,0.127,227.24,0.153,237.56,0.037,191,0.103,299.54,0.116,301.22,0.077,288.9,0.036,332.02,0.207,304.38,0.173,307.47,0.13,353.37,0.106,251.22,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 18:55,13.6,274.9,1.3,4.6,19.017,28.25,0,0,0.086,198.23,0.069,212.54,0.159,197.53,0.174,208.48,0.11,244.6,0.154,239.1,0.058,270.99,0.081,293.39,0.097,248.96,0.132,284.88,0.08,266.42,0.159,289.46,0.18,306.17,0.192,302.04,0.212,302.49,0.064,215.43,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:00,13.6,274.9,1.3,4.6,19.014,28.25,0,0,0.071,205.84,0.121,186.18,0.037,197.45,0.07,261.75,0.097,203.12,0.094,228.87,0.11,224.27,0.019,212.01,0.064,285.33,0.03,262.41,0.119,275.81,0.071,293.3,0.15,295.71,0.171,304.06,0.14,321.98,0.073,235.65,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:05,13.6,274.9,1.3,4.6,19.013,28.25,0,0,0.097,156.88,0.141,180.41,0.083,188.33,0.133,170.04,0.133,199.39,0.15,221.22,0.131,240.69,0.098,298.66,0.1,285,0.112,291.52,0.142,282.57,0.074,293.81,0.103,312.65,0.096,328.63,0.111,333.9,0.079,204.62,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:10,13.6,274.9,1.3,4.5,19.011,28.25,0,0,0.121,120.15,0.048,178.81,0.048,184.76,0.155,208.88,0.122,180,0.119,199.2,0.118,260.22,0.061,238.39,0.162,292.13,0.079,246.04,0.033,344.29,0.139,302.66,0.164,289.54,0.103,301.06,0.116,311.51,0.129,236.68,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:15,13.6,274.9,1.3,4.6,19.024,28.25,0,0,0.084,182.73,0.1,179.43,0.122,162.9,0.153,174.74,0.064,149.04,0.11,181.56,0.105,226.92,0.142,233.85,0.032,298.18,0.065,32.47,0.087,337.83,0.124,309.45,0.031,329.35,0.123,325.28,0.148,336.55,0.029,189.78,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:20,13.6,274.8,1.3,4.6,19.016,28.25,0,0,0.015,36.87,0.054,32.8,0.049,93.5,0.091,131.89,0.111,194.04,0.119,211.54,0.158,215.71,0.163,220.03,0.118,247.57,0.098,302.88,0.089,320.03,0.078,307.75,0.043,275.31,0.023,246.8,0.086,315,0.071,235.86,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:25,13.6,274.9,1.3,4.5,19.014,28.25,0,0,0.147,188.24,0.099,192.78,0.107,207.28,0.14,228.47,0.111,216.97,0.085,234.62,0.089,211.73,0.044,239.93,0.037,329.3,0.019,132.88,0.014,270,0.024,262.87,0.058,322.73,0.094,304.2,0.074,313.36,0.088,258.18,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:30,13.6,274.8,1.3,4.6,19.001,28.25,0,0,0.065,56.31,0.024,123.02,0.071,197.16,0.065,171.12,0.117,149.29,0.085,205.06,0.077,230.29,0.083,218.12,0.077,213.9,0.035,208.74,0.103,314.22,0.067,11.98,0.055,54.58,0.056,346.46,0.132,303.57,0.104,216.43,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:35,13.6,274.9,1.3,4.6,18.99,28.25,0,0,0.05,144.73,0.14,176.32,0.209,196.36,0.179,229.09,0.105,136.15,0.086,194.85,0.073,191,0.056,254.48,0.026,265.6,0.063,275.44,0.176,294.09,0.052,40.36,0.081,333.75,0.082,350.19,0.046,347.47,0.126,231.77,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:40,13.6,274.8,1.3,4.6,18.981,28.25,0,0,0.055,66.25,0.089,131.79,0.08,138.54,0.027,74.93,0.043,113.03,0.106,207.53,0.118,228.45,0.045,18.03,0.038,220.76,0.072,242.02,0.057,199.38,0.027,221.99,0.111,307.69,0.04,311.99,0.064,295.77,0.179,237.11,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:45,13.6,274.8,1.2,4.5,18.983,28.25,0,0,0.031,163.3,0.084,138.37,0.107,147.94,0.214,155.71,0.093,194.93,0.112,240,0.118,220.87,0.032,223.73,0.079,223.98,0.089,180,0.088,183.25,0.048,243.97,0.007,123.69,0.05,4.57,0.078,338.06,0.069,258.37,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:50,13.6,274.8,1.3,4.6,18.97,28.25,0,0,0.094,229.73,0.065,184.4,0.084,182.05,0.104,253.83,0.164,188.08,0.128,160.86,0.039,292.62,0.004,303.69,0.024,335.56,0.033,197.88,0.059,264.19,0.059,327.38,0.039,320.19,0.025,130.1,0.111,81.21,0.084,238.57,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 19:55,13.6,274.9,1.3,4.5,18.96,28.26,0,0,0.096,173.99,0.123,140.61,0.21,172.87,0.093,144.61,0.142,186.07,0.147,173.75,0.079,221.39,0.084,206.26,0.036,210.14,0.077,172.5,0.026,59.42,0.015,356.19,0.019,323.75,0.07,73.38,0.045,77.2,0.074,226.1,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:00,13.6,274.9,1.3,4.6,18.956,28.26,0,0,0.077,102.04,0.101,162.1,0.145,170.86,0.096,199.57,0.065,193.39,0.103,140.91,0.173,177.68,0.052,186.58,0.109,162.9,0.051,294.54,0.034,171.63,0.102,304.16,0.094,318.47,0.081,134.5,0.025,106.26,0.094,184.26,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:05,13.6,274.8,1.3,4.5,18.955,28.26,0,0,0.126,181.82,0.201,191.76,0.128,166.4,0.132,180.43,0.1,197.53,0.127,211.43,0.102,206.06,0.086,185.97,0.061,161.86,0.055,207.03,0.11,208.9,0.047,146.31,0.059,74.32,0.096,37.35,0.057,50.71,0.075,163.74,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:10,13.6,274.9,1.3,4.5,18.952,28.26,0,0,0.097,160.82,0.074,190.1,0.054,158.2,0.113,216.36,0.11,192.02,0.147,186.25,0.182,181.57,0.11,171.14,0.025,246.5,0.063,221.78,0.075,193.11,0.094,204.39,0.018,63.43,0.043,324.46,0.032,244.23,0.084,209.32,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:15,13.6,275,1.3,4.6,18.95,28.26,0,0,0.08,143.13,0.125,146.44,0.088,144.69,0.097,118.94,0.071,179.19,0.089,166.28,0.11,188.35,0.209,205.22,0.062,215.75,0.04,175.71,0.055,234.58,0.034,241.93,0.061,120.32,0.043,218.45,0.035,259.99,0.101,177.73,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:20,13.6,274.9,1.3,4.5,18.947,28.26,0,0,0.102,145.84,0.055,129.81,0.022,140.53,0.066,232.43,0.128,157.04,0.052,162.26,0.137,172.46,0.098,181.75,0.121,182.37,0.074,193.28,0.012,85.24,0.049,356.5,0.066,28.89,0.03,344.58,0.057,358.99,0.089,315,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:25,13.6,274.8,1.2,4.5,18.929,28.27,0,0,0.017,86.63,0.131,147.16,0.124,96.95,0.131,182.62,0.091,124.22,0.011,21.8,0.087,120.96,0.09,172.95,0.024,184.76,0.031,279.16,0.071,298.74,0.049,54.06,0.06,306.87,0.094,318.87,0.068,2.53,0.034,356.63,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:30,13.5,274.7,1.3,4.5,18.925,28.27,0,0,0.129,103.93,0.099,75.96,0.126,108,0.106,103.64,0.169,123.69,0.141,148.9,0.153,135.26,0.059,159.1,0.06,249.44,0.105,178.36,0.091,188.84,0.017,144.46,0.019,161.57,0.041,272.79,0.061,20.22,0.037,83.83,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:35,13.5,274.8,1.3,4.5,18.932,28.28,0,0,0.199,129.29,0.131,91.75,0.04,124.88,0.064,133.11,0.08,125.29,0.1,113.5,0.068,91.68,0.09,108.03,0.108,131.24,0.071,176.78,0.062,246.32,0.083,159.61,0.052,1.1,0.084,336.8,0.089,274.5,0.082,210,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:40,13.5,274.7,1.2,4.5,18.929,28.27,0,0,0.241,134.16,0.077,170.29,0.196,111.21,0.092,99.36,0.171,124.25,0.091,142.13,0.122,118.46,0.114,140.71,0.115,160.78,0.099,135,0.017,154.98,0.052,91.1,0.021,73.3,0.085,63.43,0.049,340.82,0.067,182.56,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:45,13.5,274.8,1.2,4.5,18.921,28.27,0,0,0.164,128.55,0.185,143.81,0.143,93.2,0.064,103.6,0.103,131.08,0.034,105.26,0.05,152.4,0.042,114.1,0.025,118.61,0.104,250.87,0.067,271.71,0.05,326.31,0.05,350.73,0.033,47.49,0.023,99.87,0.081,232.99,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:50,13.5,274.9,1.2,4.5,18.92,28.26,0,0,0.122,141.34,0.169,129.24,0.165,134.26,0.076,161.57,0.065,102.53,0.041,161.57,0.092,138.52,0.124,129.45,0.107,151.05,0.058,117.9,0.033,353.09,0.088,91.3,0.083,111.29,0.047,72.72,0.041,112.83,0.084,156.8,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 20:55,13.5,274.8,1.2,4.5,18.918,28.26,0,0,0.169,160.6,0.142,143.85,0.043,114.78,0.15,102.28,0.052,162.26,0.081,111.8,0.105,143.89,0.052,199.13,0.015,199.65,0.158,172.74,0.104,163.3,0.01,126.87,0.03,99.46,0.045,55.95,0.054,68.2,0.087,145.76,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:00,13.5,274.8,1.3,4.5,18.93,28.27,0,0,0.097,132.91,0.148,125.4,0.156,134.48,0.149,134.73,0.172,130.53,0.161,142.56,0.09,139.95,0.114,141.03,0.052,205.08,0.009,180,0.058,115.68,0.003,135,0.111,130.99,0.048,208.71,0.072,105.4,0.121,147.49,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:05,13.5,274.8,1.3,4.5,18.907,28.27,0,0,0.152,140.87,0.213,122.35,0.073,160.82,0.158,132.18,0.127,170.02,0.09,141.34,0.064,170.98,0.115,151.87,0.141,184.46,0.087,204.5,0.061,180,0.048,232.65,0.057,299.25,0.099,303.05,0.066,7.88,0.042,99.69,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:10,13.5,274.9,1.3,4.5,18.906,28.27,0,0,0.157,82.33,0.209,116.08,0.22,140.73,0.107,107.42,0.088,103.09,0.018,132.71,0.034,142.13,0.059,156.93,0.12,192.53,0.114,149.38,0.081,208.16,0.041,128,0.064,90.9,0.057,95.01,0.066,73.22,0.053,262.48,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:15,13.5,274.8,1.3,4.5,18.904,28.28,0,0,0.057,116.11,0.127,102.72,0.145,133.6,0.137,129.97,0.124,123.18,0.068,142.13,0.162,152.8,0.199,133.98,0.03,235.78,0.043,173.37,0.069,95.79,0.026,164.36,0.068,115.07,0.055,79.51,0.089,75.03,0.083,232.85,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:20,13.5,274.8,1.3,4.5,18.897,28.28,0,0,0.186,131.74,0.132,96.96,0.133,107.89,0.089,115.99,0.145,119.4,0.13,126.87,0.047,176.35,0.061,135,0.091,181.89,0.107,184.81,0.111,141.58,0.009,251.57,0.075,319.9,0.097,311.24,0.045,86.19,0.076,155.81,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:25,13.5,274.9,1.2,4.5,18.894,28.3,0,0,0.084,119.91,0.16,98.28,0.213,129.67,0.164,122.82,0.094,120.12,0.138,122.88,0.146,136.67,0.124,149.91,0.126,153.64,0.1,134.59,0.073,123.25,0.113,128.9,0.029,91.97,0.036,258.69,0.016,194.93,0.106,245.38,-99,-99,-99,-99,-99,-99,-99,-99
8/4/2006 21:30,13.5,274.8,1.2,4.5,18.88,28.3,0,0,0.235,105.04,0.196,90.58,0.187,117.8,0.234,136.9,0.204,141.95,0.243,136.17,0.218,121.28,0.156,159.02,0.134,125.59,0.061,147.09,0.086,135.94,0.012,214.99,0.047,171.35,0.07,189.06,0.028,244.36,0.132,195.83,-99,-99,-99,-99,-99,-99,-99,-99
