DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(1.5m),Dir#1(1.5m),Speed#2(2.5m),Dir#2(2.5m),Speed#3(3.5m),Dir#3(3.5m),Speed#4(4.5m),Dir#4(4.5m),Speed#5(5.5m),Dir#5(5.5m),Speed#6(6.5m),Dir#6(6.5m),Speed#7(7.5m),Dir#7(7.5m),Speed#8(8.5m),Dir#8(8.5m),Speed#9(9.5m),Dir#9(9.5m),Speed#10(10.5m),Dir#10(10.5m),Speed#11(11.5m),Dir#11(11.5m),Speed#12(12.5m),Dir#12(12.5m),Speed#13(13.5m),Dir#13(13.5m),Speed#14(14.5m),Dir#14(14.5m),Speed#15(15.5m),Dir#15(15.5m),Speed#16(16.5m),Dir#16(16.5m),Speed#17(17.5m),Dir#17(17.5m),Speed#18(18.5m),Dir#18(18.5m),Speed#19(19.5m),Dir#19(19.5m),Speed#20(20.5m),Dir#20(20.5m),Speed#21(21.5m),Dir#21(21.5m),Speed#22(22.5m),Dir#22(22.5m),Speed#23(23.5m),Dir#23(23.5m),Speed#24(24.5m),Dir#24(24.5m),Speed#25(25.5m),Dir#25(25.5m),Speed#26(26.5m),Dir#26(26.5m),Speed#27(27.5m),Dir#27(27.5m),Speed#28(28.5m),Dir#28(28.5m),Speed#29(29.5m),Dir#29(29.5m),Speed#30(30.5m),Dir#30(30.5m),Speed#31(31.5m),Dir#31(31.5m),Speed#32(32.5m),Dir#32(32.5m),Speed#33(33.5m),Dir#33(33.5m),Speed#34(34.5m),Dir#34(34.5m),Speed#35(35.5m),Dir#35(35.5m),Speed#36(36.5m),Dir#36(36.5m),Speed#37(37.5m),Dir#37(37.5m),Speed#38(38.5m),Dir#38(38.5m),Speed#39(39.5m),Dir#39(39.5m),Speed#40(40.5m),Dir#40(40.5m)
9/21/2011 20:00,11.8,193.3,-2.7,6,31.143,28.8,0,0,0.224,237.02,0.213,225.19,0.239,248.91,0.272,239.47,0.231,248.43,0.276,222.94,0.27,239.73,0.243,232.7,0.279,229.22,0.243,224.5,0.235,228.45,0.24,241.62,0.203,246.47,0.182,233.7,0.151,225.54,0.187,235.03,0.238,248.6,0.145,260.47,0.2,254.64,0.174,268.35,0.22,265.3,0.26,265.58,0.272,278.46,0.289,267.03,-99,-99,-99,-99,0.35,258.79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2011 21:00,11.8,193.3,-2.8,6,31.15,28.75,0,0,0.197,241.23,0.234,236.31,0.226,245.14,0.18,229.5,0.287,243.08,0.228,241.75,0.225,234.4,0.191,239.4,0.235,238.74,0.258,257.69,0.204,253.78,0.167,237.74,0.215,239.26,0.297,258.54,0.302,255.83,0.271,253.5,0.265,238.59,0.266,238.52,0.243,249.25,0.254,271.8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.36,252.22,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2011 22:00,11.8,193.4,-2.8,6.1,31.15,28.79,0,0,0.241,255.1,0.304,251.57,0.319,264.97,0.282,250.54,0.279,248.58,0.292,247.21,0.263,247.15,0.204,250.5,0.236,253.25,0.245,259.42,0.237,256.32,0.187,254.48,0.202,250.94,0.23,261.76,0.239,274.56,0.223,271.28,0.218,261.01,0.21,267.55,0.271,266.83,0.296,270.19,0.337,292.84,0.333,294.49,0.344,286.91,-99,-99,-99,-99,-99,-99,0.248,259.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/21/2011 23:00,11.8,193.3,-2.8,6.1,31.139,28.88,0,0,0.25,258.92,0.343,270.17,0.279,270.62,0.22,277.06,0.257,287.17,0.246,284.38,0.273,289.5,0.304,281.75,0.283,286,0.28,296.75,0.268,303.45,0.314,303.18,0.356,302.48,0.346,303.46,0.335,297.56,0.35,295.03,0.341,300.85,0.305,294.38,0.345,296.12,0.375,298,0.328,291.87,0.401,290.11,-99,-99,-99,-99,-99,-99,-99,-99,0.318,287.01,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2011 0:00,11.8,193.3,-2.8,6.1,31.122,28.95,0,0,0.233,273.19,0.302,283.81,0.311,273.51,0.279,284.53,0.269,293.42,0.287,300.76,0.306,306.76,0.283,293.49,0.333,289.31,0.336,296.72,0.341,301.45,0.315,306.62,0.338,299.98,0.367,299.01,0.353,310.06,0.364,309.54,0.357,305.2,0.384,299.3,0.367,301.74,0.326,305.25,0.36,305.28,0.36,297.42,-99,-99,0.364,314.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2011 1:00,11.8,193.4,-2.8,6.1,31.115,28.96,0,0,0.155,286.91,0.215,296.57,0.281,294.38,0.264,293.17,0.256,283.11,0.251,294.01,0.312,294.19,0.332,300.58,0.323,299.26,0.341,302.43,0.329,305.48,0.336,311.99,0.347,312.2,0.343,314.17,0.359,309.01,0.391,306.17,0.363,308.96,0.314,304.5,0.272,304.04,0.319,313.86,0.357,309.44,0.386,310.79,-99,-99,0.309,304.72,-99,-99,0.062,270,0.228,292.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2011 2:00,11.8,193.3,-2.8,6.1,31.105,28.76,0,0,0.17,262.2,0.241,286.86,0.217,288.52,0.299,314.32,0.308,308.4,0.305,297.57,0.284,301.17,0.355,305.71,0.36,307.67,0.306,305.97,0.299,302.41,0.303,295.8,0.311,303.74,0.345,308.76,0.372,305.14,0.354,298.66,0.376,301.07,0.384,309.29,0.386,303.28,0.347,308.32,0.413,310.09,0.407,314.5,0.464,310.45,-99,-99,-99,-99,0.118,284.74,0.363,308.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2011 3:00,11.8,193.3,-2.8,6.2,31.087,28.79,0,0,0.196,274.11,0.163,272.81,0.204,291.54,0.247,286.97,0.297,284.65,0.298,285.95,0.269,280.51,0.277,288.3,0.283,297.38,0.328,295.47,0.376,301.41,0.367,300.96,0.363,296.35,0.341,293.49,0.349,292.38,0.425,292.28,0.409,296.25,0.402,292.86,0.381,291.72,0.365,288.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.229,290.18,0.381,309.79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2011 4:00,11.8,193.2,-2.8,6.3,31.077,28.89,0,0,0.195,289.18,0.184,307.93,0.244,281.36,0.31,284.98,0.319,301.95,0.316,296.89,0.31,294.41,0.34,298.83,0.327,300.33,0.367,301.87,0.426,301.86,0.423,298.08,0.432,297.1,0.414,303.08,0.368,301.44,0.366,304.86,0.328,307.18,0.376,303.18,0.44,310.57,0.375,307.42,0.342,316.42,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.376,310.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/22/2011 5:00,11.8,193.1,-2.8,6.3,31.062,28.75,0,0,0.131,298.33,0.288,306.67,0.278,286.09,0.288,297.28,0.302,289.51,0.311,298.46,0.371,301.68,0.396,299.35,0.351,293.71,0.327,298.68,0.381,302.69,0.409,302.21,0.427,309.02,0.426,300.18,0.445,295.99,0.451,300.2,0.402,295.48,0.52,293.95,0.507,299.55,0.457,298.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.328,303.45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
