DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
3/16/2016 18:55,11.7,97.9,1.1,2,40.606,26.82,0,0,0.19,128.8,0.12,148.3,0.15,123.58,0.143,120.34,0.144,135,0.142,125.82,0.158,115.92,0.151,132.04,0.119,128.88,0.149,129.26,0.105,130.36,0.104,120.02,0.109,137.97,-99,-99,-99,-99,-99,-99,-99,-99,0.233,299.32,-99,-99,-99,-99
3/16/2016 19:55,11.7,97.8,1,2,40.591,26.54,0,0,0.105,183.27,0.084,162.65,0.198,166.88,0.199,153.43,0.215,155.58,0.207,146.23,0.204,143.19,0.155,166.23,0.153,154.78,0.194,153.96,0.167,169.97,0.204,163.78,0.175,158.14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 20:55,11.7,97.8,1,2,40.586,26.54,0,0,0.034,132.61,0.1,154.46,0.201,169.98,0.156,179.63,0.166,170.65,0.145,170.86,0.163,161.01,0.216,163.84,0.163,163.23,0.168,169.36,0.196,169.09,0.172,168.62,0.197,160.46,0.201,170.54,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 21:55,11.7,98,1,2,40.579,26.54,0,0,0.096,143.01,0.05,159.04,0.092,156.23,0.088,170.86,0.108,157.22,0.126,158.54,0.134,150.95,0.161,151.84,0.145,150.26,0.147,157.26,0.177,150.26,0.165,154.06,0.177,169.9,0.156,159.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 22:55,11.7,98,1,2,40.57,26.56,0,0,0.054,173.66,0.076,160.85,0.068,151.93,0.095,163.47,0.083,172.36,0.083,173.81,0.123,157.59,0.092,181.87,0.122,161.86,0.091,167.33,0.089,160.95,0.12,161.57,0.123,190.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/16/2016 23:55,11.7,97.8,1,2,40.572,26.57,0,0,0.053,162.58,0.029,119.25,0.118,188.75,0.047,171.35,0.104,147.99,0.115,159.03,0.145,178.81,0.131,165.01,0.113,191.21,0.073,209.36,0.046,212.66,0.064,263.76,0.05,251.2,0.057,264.99,0.034,330.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/17/2016 0:55,11.7,97.9,1,2,40.571,26.55,0,0,0.092,71.57,0.118,55.37,0.08,91.43,0.063,78.16,0.05,57.26,0.067,102.99,0.096,125.68,0.093,109.41,0.06,94.76,0.052,76.76,0.057,68.39,0.058,52.73,0.082,36.59,0.095,43.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/17/2016 1:55,11.7,97.9,1,2,40.581,26.55,0,0,0.092,62.04,0.08,71.11,0.124,72.15,0.101,65.98,0.112,75.47,0.123,81.15,0.164,74.78,0.154,62.1,0.139,69.35,0.102,73.52,0.092,78.69,0.114,71.57,0.137,62.69,0.141,74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/17/2016 2:55,11.7,97.9,1,2,40.588,26.56,0,0,0.046,70.77,0.081,74.93,0.111,90.52,0.143,84.77,0.176,86.75,0.174,92.63,0.128,81.93,0.16,72.13,0.173,75.64,0.149,75.22,0.192,77.05,0.19,63.03,0.172,71.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/17/2016 3:55,11.7,97.8,1,2,40.619,26.54,0,0,0.06,60.02,0.105,58.28,0.092,60.64,0.096,70.43,0.115,81.52,0.135,69.69,0.118,72.18,0.203,64.57,0.166,65.76,0.161,57.2,0.19,62.35,0.177,53.26,0.184,51.83,-99,-99,-99,-99,-99,-99,-99,-99,0.418,276.6,-99,-99,-99,-99
