DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
3/21/2014 18:00,11.9,117.7,-10.2,18.7,44.517,27.62,0,0,0.206,172.46,0.208,180,0.206,173.32,0.204,166.71,0.288,147.03,0.323,138.51,0.373,121.86,0.382,122.48,0.273,115.63,0.243,105.52,0.294,108.25,0.301,106.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/21/2014 19:00,11.9,118,-10.2,18.4,44.5,26.51,0,0,0.147,190.17,0.21,192.38,0.195,189.13,0.223,188.24,0.237,189.46,0.223,190.86,0.156,196.81,0.128,191.22,0.068,171.51,0.033,176.53,0.023,244.54,0.108,82.55,0.037,49.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/21/2014 20:00,11.8,117.9,-10.2,18.4,44.501,26.5,0,0,0.117,205.91,0.153,215.45,0.214,199.96,0.207,194.57,0.179,193.88,0.193,207.1,0.091,204.6,0.094,240.71,0.025,281.31,0.016,0,0.02,327.09,0.032,352.87,0.058,291.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/21/2014 21:00,11.8,117.9,-10.1,18.3,44.502,26.51,0,0,0.1,200.42,0.07,295.46,0.061,263.45,0.069,319.13,0.073,310.01,0.071,294.04,0.102,276.78,0.086,268.67,0.113,271.52,0.059,279.78,0.082,286.23,0.093,277.43,0.028,276.12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/21/2014 22:00,11.8,117.8,-9.7,18,44.507,26.48,0,0,0.085,292.05,0.106,298.01,0.098,292.13,0.091,274.4,0.093,277.43,0.118,287.21,0.103,294.08,0.137,297.31,0.127,300.81,0.146,312.78,0.184,303,0.181,311.87,0.176,311.31,0.204,324.98,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/21/2014 23:00,11.8,117.9,-9.7,17.9,44.518,26.46,0,0,0.156,292.62,0.161,298.64,0.156,297.88,0.161,299.44,0.162,304.96,0.191,309.04,0.195,298.54,0.184,299.63,0.191,310.96,0.16,305.58,0.156,314.74,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 0:00,11.8,118,-9.6,17.9,44.55,26.44,0,0,0.161,308.94,0.186,302.23,0.199,310.51,0.198,304.73,0.199,310.51,0.178,326.22,0.222,312.81,0.213,312.15,0.206,298.06,0.217,298.93,0.253,312.91,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 1:00,11.8,118,-9.6,17.9,44.589,26.41,0,0,0.106,277.06,0.074,290.65,0.087,308.97,0.125,299.63,0.128,293.55,0.137,308.79,0.177,320.73,0.173,329.72,0.173,318.28,0.144,306.79,0.126,332.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 2:00,11.8,118,-9.8,18,44.637,26.39,0,0,0.092,199.03,0.041,248.46,0.077,278.97,0.083,304.26,0.083,313.06,0.089,303.51,0.145,309.4,0.127,316.91,0.148,302.83,0.129,309.01,0.098,313.34,0.064,43.11,-99,-99,-99,-99,0.165,28.28,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 3:00,11.8,117.9,-9.8,18.1,44.681,26.4,0,0,0.058,191.89,0.045,182.54,0.041,195.38,0.018,225,0.014,278.13,0.019,348.11,0.021,10.78,0.014,335.22,0.015,250.35,0.037,342.55,0.079,321.68,0.102,319.76,0.117,351.66,0.099,347.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 4:00,11.8,117.9,-9.9,18.1,44.701,26.4,0,0,0.083,157.43,0.132,191.82,0.136,192.71,0.074,194.04,0.069,192.62,0.07,183.27,0.036,195.95,0.04,143.13,0.021,205.35,0.032,299.74,0.041,219.09,0.017,139.76,0.019,195.52,0.086,111.8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 5:00,11.8,117.9,-10.1,18.3,44.716,26.41,0,0,0.226,198.03,0.171,195.58,0.2,193.62,0.232,197.81,0.21,181.64,0.142,163.61,0.112,136.45,0.039,115.91,0.05,137.42,0.068,135,0.093,145.97,0.079,133.98,0.091,109.82,0.02,159.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 6:00,11.8,117.8,-10.1,18.4,44.72,26.42,0,0,0.206,188.64,0.191,189.96,0.175,197.3,0.156,190.73,0.167,200.72,0.126,215.33,0.097,242.9,0.078,250.64,0.065,245.41,0.055,210.78,0.031,215.75,0.059,169.26,0.038,144.64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 7:00,11.8,117.8,-10.1,18.3,44.71,26.45,0,0,0.178,187.09,0.17,184.37,0.202,195.21,0.196,187.34,0.184,188.75,0.149,178.46,0.083,157.43,0.013,171.25,0.025,6.84,0.035,64.89,0.016,10.62,0.023,298.81,0.03,57.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 8:00,11.8,117.9,-10.2,18.3,44.703,26.49,0,0,0.187,183.67,0.156,179.27,0.177,173.2,0.154,179.63,0.118,191.69,0.069,212.54,0.027,201.8,0.029,200.32,0.032,124.7,0.039,120.47,0.024,77.74,0.019,57.99,0.029,38.05,0.061,85.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 9:00,11.8,117.9,-10.1,18.3,44.68,26.5,0,0,0.154,191.24,0.104,167.83,0.082,125.05,0.07,135.58,0.027,107.1,0.014,323.97,0.011,135,0.006,270,0.013,221.99,0.008,230.19,0.019,78.11,0.041,78.69,0.024,97.13,0.033,345.96,0.029,26.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 10:00,11.8,118,-9.8,18.1,44.666,26.5,0,0,0.175,179.35,0.034,295.82,0.024,225,0.025,191.77,0.018,289.44,0.021,278.13,0.011,228.81,0.014,120.26,0.038,19.86,0.035,62.7,0.026,38.66,0.04,348.41,0.04,0,0.059,11.69,0.11,21.41,0.123,26.98,0.112,358.98,0.108,345.58,-99,-99,-99,-99
3/22/2014 11:00,11.8,118.1,-9.8,18.1,44.651,26.43,0,0,0.104,285.64,0.072,300.83,0.075,310.68,0.094,336.72,0.084,323.67,0.112,320.06,0.08,344.05,0.068,350.68,0.071,342.07,0.094,1.83,0.132,3.47,0.205,333.94,0.166,36.66,0.147,20.78,0.169,22.93,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 12:00,11.8,117.8,-9.7,18,44.625,26.42,0,0,0.085,286.31,0.082,250.02,0.09,315.45,0.115,323.13,0.145,325.98,0.166,318.42,0.14,332.34,0.188,326.48,0.178,332.29,0.148,332.74,0.135,311.99,0.138,337.35,0.148,329.1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 13:00,11.8,118,-9.8,18,44.609,26.38,0,0,0.153,347.96,0.075,355.43,0.089,336.04,0.056,318.62,0.077,345.78,0.119,337.75,0.141,348.53,0.157,330.16,0.155,327.13,0.138,334.73,0.17,334.49,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 14:00,11.8,117.9,-9.8,18,44.603,26.36,0,0,0.147,191.39,0.026,171.25,0.036,131.63,0.027,51.01,0.057,29.25,0.06,341.57,0.09,6.41,0.121,9.07,0.151,353.53,0.139,347.96,0.17,346.7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 15:00,11.8,118,-9.8,18,44.586,26.35,0,0,0.082,170.19,0.082,141.45,0.048,149.66,0.049,171.7,0.067,106.53,0.034,84.96,0.065,8.88,0.069,14.24,0.078,13.32,0.096,15.05,0.116,34.51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 16:00,11.8,118,-9.8,18.1,44.562,26.42,0,0,0.037,194.04,0.127,196.44,0.147,197.82,0.076,186.01,0.062,175.39,0.036,189.73,0.047,144.61,0.041,105.75,0.03,113.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 17:00,11.8,117.9,-10.1,18.3,44.541,26.42,0,0,0.165,174.77,0.181,180.95,0.187,205.74,0.191,186.6,0.195,163.89,0.169,157.69,0.141,141.91,0.1,132.16,0.107,122.35,0.113,112.27,0.123,107.55,0.079,151.16,0.144,128.78,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3/22/2014 18:00,11.8,117.7,-10.2,18.4,44.522,26.46,0,0,0.164,195.56,0.197,197.42,0.21,189.6,0.211,203.77,0.218,194.1,0.191,173.4,0.159,166.92,0.114,194.16,0.08,178.57,0.064,170.98,0.03,152.59,0.015,199.65,0.013,81.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
