DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
12/12/2017 17:00,11.9,77,0.6,3.5,40.853,28.91,0,0,0.188,312.85,0.237,321,0.265,325.59,0.23,342.27,0.249,342,0.192,344.01,0.185,347.54,0.165,355.12,0.181,2.21,0.18,355.21,0.183,8.48,0.15,15.89,0.181,16.34,0.194,19.28,0.278,43.98,0.344,58.44,0.276,63.99,0.369,32.05,-99,-99,-99,-99
12/12/2017 18:00,11.9,77.3,0.4,3.3,40.857,27.22,0,0,0.17,354.93,0.043,276.63,0.123,358.6,0.048,65.56,0.081,75.79,0.084,24.73,0.061,42.34,0.039,48.12,0.126,41.14,0.11,27.73,0.063,5.44,0.099,358.84,0.134,359.57,0.127,19.71,0.153,26.9,0.138,28.97,0.138,19.09,0.258,329.95,-99,-99,-99,-99
12/12/2017 19:00,11.9,77.3,0.4,3.3,40.858,27.24,0,0,0.114,0,0.186,10.53,0.109,2.63,0.018,167.47,0.01,209.05,0.056,153.43,0.056,92.05,0.042,78.96,0.031,42.4,0.091,52.13,0.072,39.4,0.081,54.54,0.068,46.19,0.128,32.57,0.137,28.81,0.092,39.73,0.094,17.28,0.208,318.89,-99,-99,-99,-99
12/12/2017 20:00,11.9,77.1,0.4,3.3,40.864,27.31,0,0,0.046,201.57,0.156,191.45,0.084,180,0.145,189.92,0.088,174.16,0.097,166.83,0.057,173,0.06,143.13,0.081,152.18,0.064,172.76,0.041,135,0.031,116.57,0.07,122.09,0.057,101.11,0.079,116.24,0.089,122.62,0.052,79.99,0.28,290.51,-99,-99,-99,-99
12/12/2017 21:00,11.9,77.1,0.4,3.3,40.875,27.34,0,0,0.202,170.58,0.243,192.61,0.251,195.69,0.243,207.73,0.204,204.93,0.186,190.83,0.138,200.41,0.039,221.88,0.07,216.87,0.04,198.89,0.104,182.75,0.18,197.43,0.15,187.65,0.108,178.41,0.077,185.19,0.089,183.22,0.038,123.27,0.223,287.78,-99,-99,-99,-99
12/12/2017 22:00,11.9,77.1,0.5,3.3,40.874,27.32,0,0,0.231,181.49,0.27,189.81,0.311,187.95,0.256,204.17,0.245,202.58,0.209,221.31,0.231,222.37,0.209,217.03,0.195,207.74,0.21,217.25,0.2,219.51,0.203,215.57,0.131,204.81,0.103,216.31,0.114,221.09,0.107,223.86,0.097,234.67,0.276,290.34,-99,-99,-99,-99
12/12/2017 23:00,11.9,77.1,0.4,3.3,40.863,27.34,0,0,0.207,202.47,0.225,193.91,0.177,208.74,0.174,208.93,0.16,237.99,0.173,235.85,0.198,249.27,0.19,245.46,0.172,228.06,0.148,234.06,0.114,242.99,0.084,256.95,0.091,271.26,0.078,270.73,0.113,282.8,0.067,282.99,0.05,279.27,0.254,295.66,-99,-99,-99,-99
12/13/2017 0:00,11.9,77,0.5,3.2,40.836,27.44,0,0,0.238,195.32,0.235,196.82,0.188,208.2,0.198,235.1,0.198,235.27,0.202,238.36,0.126,234.67,0.113,215.66,0.187,232.15,0.139,232.31,0.174,244.17,0.137,251.7,0.137,254.34,0.144,243.61,0.094,244.8,0.088,258.18,0.066,284.04,0.245,313.34,-99,-99,-99,-99
12/13/2017 1:00,11.9,77.1,0.4,3.3,40.806,27.58,0,0,0.152,230.34,0.174,231.08,0.171,238.63,0.146,256.15,0.2,265.69,0.221,262.71,0.158,268.19,0.136,248.9,0.164,267.21,0.202,279.7,0.211,277.9,0.207,275.82,0.186,285.31,0.195,291.96,0.18,305.72,0.165,303.4,0.188,301.33,0.342,319.27,-99,-99,-99,-99
12/13/2017 2:00,11.9,76.9,0.5,3.3,40.764,27.8,0,0,0.165,266.19,0.179,284.58,0.143,289.2,0.109,290.43,0.136,263.24,0.173,294.64,0.19,303.19,0.214,291.06,0.198,304.9,0.226,305.1,0.273,324.39,0.252,322.09,0.243,315.67,0.248,321.05,0.231,321.84,0.144,319.23,0.138,346.57,0.304,0,-99,-99,-99,-99
12/13/2017 3:00,11.9,77.1,0.4,3.3,40.733,27.74,0,0,0.126,304.7,0.119,314.32,0.132,317.14,0.22,321.1,0.206,323.3,0.114,322.83,0.083,347.47,0.122,326.7,0.099,355.38,0.126,339.55,0.198,346.59,0.22,329.13,0.197,332.78,0.199,343.66,0.18,343.57,0.181,325.78,0.131,346.81,0.327,354.2,-99,-99,-99,-99
