DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
8/9/2014 22:00,11.9,104.6,0.1,2.8,41.404,27.56,0,0,0.112,224.64,0.138,250.51,0.163,265.79,0.122,246.8,0.196,265.02,0.218,243.55,0.184,235.62,0.173,232.73,0.117,237.53,0.059,212.62,0.07,212.09,0.134,237.5,0.129,219.63,0.112,233.33,0.18,247.84,0.127,248.7,0.188,262.65,0.392,265.18,-99,-99,-99,-99
8/9/2014 23:00,11.9,105.2,-0.2,2.8,41.471,26.96,0,0,0.215,193.45,0.189,221.13,0.264,238.78,0.298,234.55,0.304,238.03,0.285,238.76,0.239,245.04,0.292,238.87,0.303,233.58,0.279,228.93,0.258,231.31,0.215,242.24,0.213,242.95,0.179,243.86,0.189,247.64,0.205,255.9,0.279,247.21,0.627,260.54,-99,-99,-99,-99
8/10/2014 0:00,11.9,105.1,-0.2,2.9,41.51,27.03,0,0,0.219,181.83,0.219,199.43,0.279,222.38,0.327,225.62,0.321,235.52,0.306,235.79,0.319,239.25,0.331,241.65,0.352,235.99,0.346,232.27,0.309,234.76,0.308,236,0.304,237.77,0.281,243.8,0.31,234.46,0.412,240.32,0.42,243.43,0.601,254.85,-99,-99,-99,-99
8/10/2014 1:00,11.9,105.2,-0.2,2.9,41.543,27.14,0,0,0.198,179.71,0.335,215.64,0.389,230.53,0.41,237.55,0.434,233.9,0.405,239.06,0.403,241.84,0.358,241.65,0.364,245.48,0.373,234.94,0.408,237.91,0.367,239.38,0.365,242.94,0.396,241.3,0.403,244.58,0.403,244.07,0.396,243.76,0.732,253.25,-99,-99,-99,-99
8/10/2014 2:00,11.9,105,-0.2,2.9,41.548,27.29,0,0,0.25,210.26,0.329,218.82,0.349,230,0.368,235.75,0.295,231.89,0.341,240.28,0.347,255.12,0.326,262.42,0.356,265.17,0.342,262.77,0.351,264.44,0.396,262.89,0.407,264.36,0.417,268.63,0.413,273.47,0.43,275.07,0.497,268.5,0.833,264.56,-99,-99,-99,-99
8/10/2014 3:00,11.9,105.1,-0.3,2.9,41.518,27.73,0,0,0.263,235.83,0.325,238.7,0.287,250.24,0.304,256.51,0.305,259.8,0.267,271.5,0.295,285.73,0.316,281.7,0.323,289.16,0.34,295.28,0.398,294.31,0.419,292.16,0.374,295.13,0.413,298.37,0.446,290.47,0.414,292.73,0.406,281.23,0.824,270.7,-99,-99,-99,-99
8/10/2014 4:00,11.9,105,-0.2,2.8,41.478,28.08,0,0,0.269,254.05,0.299,274.22,0.268,266.8,0.291,274.34,0.345,283.07,0.315,288.15,0.273,289.03,0.293,291.4,0.358,295.13,0.359,301.92,0.392,316.24,0.375,314.46,0.402,308.04,0.411,306.28,0.386,301.22,0.367,308.81,0.431,296.92,0.678,273.98,-99,-99,-99,-99
8/10/2014 5:00,11.9,105,-0.2,2.9,41.432,28.32,0,0,0.141,273.65,0.242,307.96,0.23,299.13,0.287,299.7,0.259,309.04,0.285,319.83,0.367,321.76,0.404,318.81,0.423,316.92,0.44,317.67,0.435,321.16,0.453,320.73,0.422,318.46,0.424,328.3,0.426,325.53,0.344,310.64,0.471,292.32,0.72,279.84,-99,-99,-99,-99
8/10/2014 6:00,11.9,105,-0.2,2.8,41.387,28.1,0,0,0.235,324.89,0.191,346.04,0.213,328.02,0.276,318.52,0.257,322.91,0.321,339.36,0.34,334.79,0.354,337.78,0.372,333.64,0.371,327.9,0.383,334.84,0.413,332.01,0.439,333.03,0.389,344.18,0.376,338.96,0.404,328.55,0.354,317.75,0.645,281.71,-99,-99,-99,-99
8/10/2014 7:00,11.9,105.1,-0.2,2.8,41.365,27.53,0,0,0.15,327.26,0.232,342.66,0.197,331.48,0.261,338.44,0.296,343.34,0.282,343.5,0.332,339.71,0.337,338.61,0.355,340.95,0.359,338.44,0.368,346.15,0.386,349.24,0.441,333.2,0.36,333.93,0.391,340.73,0.403,334.13,0.347,311.03,0.609,287.87,-99,-99,-99,-99
