DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
1/15/2014 18:00,11.9,196.6,0.9,7.3,32.067,26.56,0,0,0.114,345.84,0.214,342.84,0.181,355.89,0.207,350.54,0.143,307.91,0.179,327.55,0.241,338.55,0.265,345.33,0.244,345.05,0.311,340.87,0.344,340.14,0.354,335.97,0.416,333.62,0.571,322.83,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/15/2014 19:00,11.9,196.9,0.9,7.3,32.023,26.58,0,0,0.218,335.9,0.218,334.49,0.182,339.37,0.275,335.76,0.165,312.79,0.192,339.3,0.275,355.83,0.264,350.18,0.312,350.02,0.354,351.07,0.355,358.55,0.435,356.97,0.488,347.22,0.598,320.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/15/2014 20:00,11.9,197.1,0.9,7.2,32.002,26.6,0,0,0.2,7.2,0.2,347.28,0.212,350.49,0.238,345.38,0.257,351.71,0.231,355.28,0.265,357.62,0.297,0,0.293,356.68,0.298,0.58,0.297,0.39,0.371,353.18,0.32,334.88,0.559,322.7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/15/2014 21:00,11.9,196.9,0.9,7.2,31.986,26.6,0,0,0.176,358.05,0.172,356.01,0.184,356.89,0.186,333.85,0.2,348.75,0.21,359.73,0.211,9.55,0.191,17.68,0.22,11.26,0.167,8.62,0.176,14.51,0.255,4.5,0.266,340,0.567,321.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/15/2014 22:00,11.9,197.1,0.9,7.2,31.971,26.59,0,0,0.179,349.7,0.135,340.49,0.171,357.66,0.154,348.76,0.16,359.64,0.155,10.01,0.19,19.67,0.163,27.35,0.178,20.07,0.156,9.22,0.167,4.11,0.188,0.61,0.248,350.23,0.478,304.26,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/15/2014 23:00,11.9,197.1,0.9,7.2,31.955,26.57,0,0,0.109,7.91,0.099,345.96,0.075,10.71,0.107,22,0.088,57.03,0.087,35.69,0.163,37.29,0.136,44.4,0.167,24.73,0.169,29.74,0.148,33.69,0.226,9.17,0.252,359.09,0.336,314.64,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/16/2014 0:00,11.9,197.1,0.9,7.2,31.939,26.53,0,0,0.09,130.05,0.029,180,0.094,130.67,0.093,111.35,0.131,114.41,0.149,109.65,0.155,116.9,0.165,112.83,0.127,113.73,0.11,105.3,0.088,111.92,0.051,87.75,0.056,300.26,0.275,303.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/16/2014 1:00,11.9,197.2,0.9,7.1,31.926,26.51,0,0,0.143,120.34,0.067,171.38,0.093,131.07,0.101,115.8,0.115,132.17,0.125,124.58,0.147,108.68,0.126,105.14,0.101,94.53,0.095,152.35,0.075,163.01,0.043,170.54,0.102,265.52,0.259,292.99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/16/2014 2:00,11.9,197.2,0.9,7.1,31.912,26.5,0,0,0.114,138.91,0.136,140.95,0.12,138.37,0.132,130.08,0.121,116.57,0.1,121.94,0.093,106.88,0.11,111.41,0.069,112.87,0.038,105.12,0.032,126.16,0.079,306.29,0.147,301.1,0.205,289.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/16/2014 3:00,11.9,197.2,0.9,7.1,31.9,26.49,0,0,0.131,125.39,0.16,140.84,0.149,142.36,0.169,134.76,0.188,149.35,0.237,143.23,0.254,142.05,0.252,154.65,0.237,150.2,0.233,152.33,0.21,159.67,0.163,175.41,0.108,225.37,0.264,264.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
