DateTime,Battery,Heading,Pitch,Roll,Pressure,Temperature,AnalogIn1,AnalogIn2,Speed#1(2.5m),Dir#1(2.5m),Speed#2(4.5m),Dir#2(4.5m),Speed#3(6.5m),Dir#3(6.5m),Speed#4(8.5m),Dir#4(8.5m),Speed#5(10.5m),Dir#5(10.5m),Speed#6(12.5m),Dir#6(12.5m),Speed#7(14.5m),Dir#7(14.5m),Speed#8(16.5m),Dir#8(16.5m),Speed#9(18.5m),Dir#9(18.5m),Speed#10(20.5m),Dir#10(20.5m),Speed#11(22.5m),Dir#11(22.5m),Speed#12(24.5m),Dir#12(24.5m),Speed#13(26.5m),Dir#13(26.5m),Speed#14(28.5m),Dir#14(28.5m),Speed#15(30.5m),Dir#15(30.5m),Speed#16(32.5m),Dir#16(32.5m),Speed#17(34.5m),Dir#17(34.5m),Speed#18(36.5m),Dir#18(36.5m),Speed#19(38.5m),Dir#19(38.5m),Speed#20(40.5m),Dir#20(40.5m)
5/19/2015 20:00,11.9,205.3,-16.3,-2.2,44.78,26.98,0,0,0.053,201.19,0.027,250.2,0.021,119.05,0.061,68.9,0.068,47.39,0.137,51.8,0.131,48.4,0.178,50.48,0.213,53.02,0.214,59.72,0.2,56.63,0.187,57.67,0.221,54.58,0.228,52.83,0.189,43.93,0.169,58.28,-99,-99,-99,-99,-99,-99,-99,-99
5/19/2015 21:00,11.9,205.2,-16.3,-2.3,44.815,26.83,0,0,0.055,288.1,0.036,266.82,0.045,305.1,0.022,329.93,0.03,334.29,0.086,42.63,0.101,53.02,0.146,63.96,0.23,63.1,0.239,60.97,0.258,64.73,0.255,65.44,0.262,58.74,0.236,43.63,0.269,49.07,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/19/2015 22:00,11.9,205.1,-16.3,-2.3,44.872,26.65,0,0,0.064,138.81,0.047,325.3,0.051,302.12,0.058,77.15,0.103,78.8,0.141,65.62,0.122,83.4,0.17,77.43,0.174,73.33,0.171,78.56,0.206,90.28,0.253,86.37,0.241,87.39,0.272,82.82,0.251,82.68,0.19,85.46,-99,-99,-99,-99,-99,-99,-99,-99
5/19/2015 23:00,11.9,205.2,-16.3,-2.2,44.92,26.97,0,0,0.043,41.19,0.029,72.18,0.03,88.09,0.103,82.18,0.136,67.96,0.21,66.12,0.195,68.04,0.223,64.81,0.202,64.2,0.203,73.08,0.215,79.27,0.254,81.39,0.301,81.79,0.279,81.35,0.257,75.1,0.27,63.82,-99,-99,-99,-99,-99,-99,-99,-99
5/20/2015 0:00,11.9,205.3,-16.3,-2.3,44.985,27,0,0,0.023,350.13,0.027,85.76,0.01,0,0.027,160.2,0.049,81.7,0.051,74.05,0.094,73.89,0.123,52.29,0.144,63.97,0.173,67.15,0.195,70.54,0.202,82.87,0.251,87.26,0.25,80.31,0.307,68.37,0.295,56.2,0.269,57.43,-99,-99,-99,-99,-99,-99
5/20/2015 1:00,11.9,205.2,-16.3,-2.2,45.027,26.98,0,0,0.041,133.03,0.06,114.84,0.133,86.13,0.12,79.91,0.189,89.7,0.172,98.04,0.183,84.98,0.146,78.15,0.166,84.12,0.17,96.41,0.21,82.33,0.245,85.31,0.214,95.9,0.274,92.72,0.288,88.41,0.276,85.01,-99,-99,-99,-99,-99,-99,-99,-99
5/20/2015 2:00,11.9,205.3,-16.3,-2.2,45.047,26.96,0,0,0.157,100.66,0.14,90.41,0.12,98.6,0.152,104.49,0.158,117.54,0.195,126.05,0.242,111.8,0.18,94.13,0.212,96.76,0.239,101.36,0.166,106.14,0.229,116.79,0.234,113.94,0.263,114.52,0.307,104.53,0.325,104.81,0.242,102.89,-99,-99,-99,-99,-99,-99
5/20/2015 3:00,11.9,205.3,-16.3,-2.2,45.053,26.89,0,0,0.157,120.15,0.146,105.08,0.083,96.95,0.148,94.25,0.141,101.07,0.175,84.75,0.159,90,0.158,108.43,0.156,101.81,0.164,110.76,0.149,115.02,0.184,117.82,0.234,120.5,0.28,115.65,0.291,105.95,0.259,98.88,0.22,99.42,-99,-99,-99,-99,-99,-99
5/20/2015 4:00,11.9,205.2,-16.3,-2.3,45.039,27.11,0,0,0.047,90,0.042,0,0.077,114.57,0.118,111.8,0.12,92.39,0.136,108.03,0.111,111.04,0.121,91.42,0.117,85.11,0.136,97.18,0.13,104.68,0.138,119.9,0.138,136.47,0.183,119.08,0.205,115.44,0.194,113.01,0.24,105.19,-99,-99,-99,-99,-99,-99
5/20/2015 5:00,11.9,205.3,-16.3,-2.2,45.021,27,0,0,0.005,338.2,0.021,25.35,0.024,355.24,0.051,108.43,0.078,107.97,0.073,74.05,0.111,90,0.056,86.93,0.068,60.05,0.083,74.62,0.085,122.57,0.102,117.57,0.115,114.11,0.144,114.61,0.179,109.96,0.189,108.15,0.208,75.23,-99,-99,-99,-99,-99,-99
5/20/2015 6:00,11.9,205.3,-16.2,-2.3,44.99,26.87,0,0,0.05,30.17,0.051,5.6,0.073,37.81,0.105,43.85,0.12,24.21,0.064,54.57,0.125,60.14,0.142,66.7,0.081,55.53,0.093,59.57,0.104,48.5,0.045,46.79,0.051,64.44,0.05,91.15,0.108,86.29,0.144,99.59,0.136,68.36,-99,-99,-99,-99,-99,-99
5/20/2015 7:00,11.9,205.2,-16.2,-2.2,44.953,26.87,0,0,0.007,195.95,0.074,86.13,0.061,38.37,0.105,63.43,0.1,34.01,0.088,55.22,0.097,39.12,0.136,37.54,0.154,40,0.129,21.39,0.16,19,0.104,28.79,0.109,50.93,0.072,65.22,0.104,73.3,0.117,72.03,-99,-99,-99,-99,-99,-99,-99,-99
5/20/2015 8:00,11.9,205.3,-16.2,-2.2,44.922,26.72,0,0,0.135,91.7,0.093,59.04,0.13,70.73,0.042,78.96,0.051,79.8,0.107,28.95,0.115,35.48,0.128,45.95,0.13,34.06,0.166,21.93,0.176,8.5,0.164,15.56,0.17,4.37,0.189,358.48,0.213,9.73,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5/20/2015 9:00,11.9,205.2,-16.2,-2.2,44.892,26.9,0,0,0.079,106.84,0.066,51.75,0.102,59.91,0.12,32.76,0.149,29.32,0.18,25.29,0.217,24.79,0.265,20.35,0.285,9.1,0.305,7.92,0.277,4.14,0.236,1.46,0.241,0,0.261,5.49,0.258,11.61,0.249,18.51,-99,-99,-99,-99,-99,-99,-99,-99
